object,relation,page
Mikau_Lake.html,REGION,Lanayru_(Breath_of_the_Wild).html
Mila's_Father.html,HOMELAND,Great_Sea.html
Mila's_Father.html,HOMETOWN,Windfall_Island.html
Mila.html,HOMELAND,Great_Sea.html
Mila.html,HOMETOWN,Windfall_Island.html
Military_Training_Camp.html,COUNTRY,Hyrule.html
Military_Training_Camp.html,REGION,West_Necluda.html
Milk_Bar.html,LOCATION,East_Clock_Town.html
Milk_Bar.html,LOCATION,Mercay_Island_(Phantom_Hourglass).html
Milk_Bar_Owner_(Hyrule).html,HOMELAND,Hyrule.html
Milk_Bar_Owner_(Hyrule).html,HOMETOWN,Kakariko_Village.html
Milk_Bar_Owner_(Lorule).html,HOMELAND,Lorule.html
Milk_Bar_Owner_(Lorule).html,HOMETOWN,Thieves%27_Town_(A_Link_Between_Worlds).html
Milk_Road.html,COUNTRY,Termina.html
Millennio_Sandbar.html,COUNTRY,Hyrule.html
Mils.html,HOMELAND,Hyrule.html
Mimo.html,HOMELAND,Hyrule.html
Mimo.html,HOMETOWN,Eventide_Island.html
Mimos.html,HOMELAND,Hyrule.html
Mina.html,HOMELAND,Hyrule.html
Minenco.html,HOMELAND,Great_Sea.html
Minenco.html,HOMETOWN,Windfall_Island.html
Mini-game_Operator.html,HOMELAND,Hyrule.html
Mini-game_Operator.html,HOMELAND,Termina.html
Mini-game_Operator.html,HOMETOWN,East_Clock_Town.html
Mini-game_Operator.html,HOMETOWN,Hyrule_Castle_Town.html
Mini_Freezard.html,LOCATION,Cave_of_Ordeals.html
Mini_Freezard.html,LOCATION,Snowpeak.html
Mini_Freezard.html,LOCATION,Snowpeak_Ruins.html
Miniblin.html,LOCATION,Crescent_Moon_Island.html
Miniblin.html,LOCATION,Forsaken_Fortress.html
Miniblin.html,LOCATION,Forsaken_Fortress_(Hyrule_Warriors).html
Miniblin.html,LOCATION,Ganon%27s_Tower_(The_Wind_Waker).html
Miniblin.html,LOCATION,Isle_of_Gust.html
Miniblin.html,LOCATION,Outset_Island.html
Miniblin.html,LOCATION,Pirate_Hideout.html
Miniblin.html,LOCATION,Savage_Labyrinth.html
Miniblin.html,LOCATION,Star_Island.html
Miniblin.html,LOCATION,Tower_of_Spirits.html
Miniblin.html,LOCATION,Wind_and_Earth_Temples.html
Miniblin_Captain.html,LOCATION,Forsaken_Fortress_(Hyrule_Warriors).html
Minish_Elder.html,HOMELAND,Hyrule.html
Minish_Village.html,COUNTRY,Hyrule.html
Minish_Village.html,REGION,Minish_Woods.html
Minish_Woods.html,COUNTRY,Hyrule.html
Minister_Potho.html,HOMELAND,Hyrule.html
Minshi_Woods.html,COUNTRY,Hyrule.html
Minshi_Woods.html,REGION,Great_Hyrule_Forest.html
Mipha.html,HOMELAND,Hyrule.html
Mipha.html,HOMETOWN,Lanayru_(Breath_of_the_Wild).html
Mipha.html,HOMETOWN,Zora%27s_Domain.html
Mirro_Shaz.html,HOMELAND,Hyrule.html
Mirro_Shaz.html,HOMETOWN,Mirro_Shaz_Shrine.html
Mirro_Shaz_Shrine.html,LOCATION,Eldin_Canyon.html
Mirro_Shaz_Shrine.html,LOCATION,Pico_Pond.html
Mirror_Chamber.html,COUNTRY,Hyrule.html
Mirror_Chamber.html,REGION,Desert_Province.html
Misa.html,HOMELAND,Hyrule.html
Misa.html,HOMETOWN,Rito_Village.html
Misae_Suma.html,HOMELAND,Hyrule.html
Misae_Suma.html,HOMETOWN,Misae_Suma_Shrine.html
Misae_Suma_Shrine.html,LOCATION,East_Barrens.html
Misery_Mire_(A_Link_Between_Worlds).html,COUNTRY,Lorule.html
Misery_Mire_(A_Link_to_the_Past).html,LOCATION,Swamp_of_Evil.html
Misery_Mire_(A_Link_to_the_Past).html,LOCATION,Swamp_of_Evil.html
"Misko,_the_Great_Bandit.html",LOCATION,Dueling_Peaks_Stable.html
Misko.html,HOMELAND,Hyrule.html
Misko.html,HOMETOWN,Kakariko_Village.html
Missy_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,HOMELAND,First_Continent.html
Missy_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,HOMETOWN,Port_Town.html
Missy_(The_Wind_Waker).html,HOMELAND,Great_Sea.html
Missy_(The_Wind_Waker).html,HOMETOWN,Windfall_Island.html
Mittens'_Owner.html,HOMELAND,Holodrum.html
Mittens.html,HOMELAND,Holodrum.html
Mo'a_Keet.html,HOMELAND,Hyrule.html
Mo'a_Keet.html,HOMETOWN,Mo%27a_Keet_Shrine.html
Moat_Bridge.html,COUNTRY,Hyrule.html
Moat_Bridge.html,REGION,Hyrule_Field.html
Moblin's_Keep.html,LOCATION,Great_Moblin%27s_Realm.html
Moblin_Base.html,COUNTRY,Hytopia.html
Moblin_Base.html,LOCATION,Woodlands.html
Moblin_Base.html,REGION,Woodlands.html
Moblin_Cave.html,LOCATION,Goponga_Swamp.html
Moblin_Cave.html,LOCATION,Tal_Tal_Heights.html
Moblin_Mask.html,LOCATION,Fang_and_Bone.html
Moblin_Statue.html,LOCATION,Forsaken_Fortress.html
Moblin_Statue.html,LOCATION,Savage_Labyrinth.html
Modar.html,HOMELAND,Hyrule.html
Modar.html,HOMETOWN,Goron_City.html
Moe.html,HOMELAND,Great_Sea.html
Moe.html,HOMETOWN,Forsaken_Fortress.html
Mogg_Latan.html,HOMELAND,Hyrule.html
Mogg_Latan.html,HOMETOWN,Mogg_Latan_Shrine.html
Mogg_Latan_Shrine.html,LOCATION,Hyrule_Ridge.html
Moggs.html,HOMELAND,Hyrule.html
Moggs.html,HOMETOWN,Tarrey_Town.html
Mogma.html,HOMELAND,Eldin_Volcano.html
Moink.html,HOMELAND,New_Hyrule.html
Moldarach.html,LOCATION,Lanayru_Mining_Facility.html
Moldarach.html,LOCATION,Shipyard_(Skyward_Sword).html
Moldola.html,LOCATION,Fire_Temple_(Spirit_Tracks).html
Moldola.html,LOCATION,Take_%27Em_All_On.html
Moldorm_(A_Link_Between_Worlds).html,LOCATION,Tower_of_Hera_(A_Link_Between_Worlds).html
Moldorm_(A_Link_to_the_Past).html,LOCATION,Ganon%27s_Tower_(A_Link_to_the_Past).html
Moldorm_(A_Link_to_the_Past).html,LOCATION,Palace_of_the_Four_Sword.html
Moldorm_(A_Link_to_the_Past).html,LOCATION,Tower_of_Hera_(A_Link_to_the_Past).html
Moldorm_(Link's_Awakening).html,LOCATION,Tail_Cave.html
Molduga.html,LOCATION,Arbiter%27s_Grounds_(Breath_of_the_Wild).html
Molduga.html,LOCATION,North_Dragon%27s_Exile.html
Molduga.html,LOCATION,Southern_Oasis.html
Molduga.html,LOCATION,Toruma_Dunes.html
Molduking.html,LOCATION,Gerudo_Desert.html
Moldworm.html,LOCATION,Minish.html
Moldy_Milk.html,LOCATION,Gorman_Track.html
Mole_Melee.html,LOCATION,Tingle%27s_Tower.html
Molgera.html,LOCATION,Ganon%27s_Tower_(The_Wind_Waker).html
Molgera.html,LOCATION,Wind_Temple.html
Molida_Island_(Breath_of_the_Wild).html,COUNTRY,Hyrule.html
Molida_Island_(Breath_of_the_Wild).html,REGION,Lanayru_(Breath_of_the_Wild).html
Molida_Island_(Phantom_Hourglass).html,COUNTRY,World_of_the_Ocean_King.html
Molida_Island_Shooting_Gallery.html,LOCATION,Molida_Island_(Phantom_Hourglass).html
Molida_Island_Shop.html,LOCATION,Molida_Island_(Phantom_Hourglass).html
Molli.html,HOMELAND,Hyrule.html
Molli.html,HOMETOWN,Rito_Village.html
Molo.html,HOMELAND,Hyrule.html
Molo.html,HOMETOWN,Woodland_Stable.html
Monari.html,HOMELAND,Hyrule.html
Monari.html,HOMETOWN,Tarrey_Town.html
Money_Making_Game.html,LOCATION,Overworld.html
Monk.html,LOCATION,Ancient_Shrine.html
Monk_Maz_Koshia.html,LOCATION,Final_Trial.html
Monkey.html,HOMELAND,Faron_Woods.html
Monkey.html,HOMELAND,Hyrule.html
Monkey.html,HOMELAND,Southern_Swamp.html
Monkey.html,HOMELAND,Termina.html
Monkton.html,HOMELAND,Hyrule.html
Monkton.html,HOMETOWN,Snowfield_Stable.html
Monster_Hunting.html,LOCATION,Tingle%27s_Tower.html
Monster_Lady.html,HOMELAND,Hyrule.html
Monya_Toma.html,HOMELAND,Hyrule.html
Monya_Toma.html,HOMETOWN,Monya_Toma_Shrine.html
Monya_Toma_Shrine.html,LOCATION,Serenne_Stable.html
Moon's_Tear.html,LOCATION,Termina_Field.html
Moon.html,COUNTRY,Termina.html
Moon_Dungeons.html,LOCATION,Moon.html
Moon_Dungeons.html,LOCATION,Moon_(Object).html
Moon_Tear.html,LOCATION,Termina_Field.html
Moonlight_Merchant.html,HOMELAND,The_Sky.html
Moonlight_Merchant.html,HOMETOWN,Skyloft.html
Moonlit_Grotto.html,LOCATION,Crescent_Island.html
Moonlit_Grotto.html,LOCATION,Crescent_Island.html
Moor_Garrison_Ruins.html,COUNTRY,Hyrule.html
Moosh.html,HOMELAND,Holodrum.html
Moosh.html,HOMELAND,Labrynna.html
Morpha.html,LOCATION,Water_Temple.html
Morpheel.html,LOCATION,Lakebed_Temple.html
Morshu.html,HOMELAND,Koridai.html
Morth.html,LOCATION,Ganon%27s_Tower_(The_Wind_Waker).html
Moruge_Forest.html,COUNTRY,Hyrule.html
Moruge_Swamp.html,COUNTRY,Hyrule.html
Moruge_Swamp.html,REGION,Western_Hyrule.html
Moth.html,LOCATION,Hateno_Village.html
Moth.html,LOCATION,Woodfall_Temple.html
Mother-and-Child_Rocks.html,COUNTRY,Hyrule.html
Mother-and-Child_Rocks.html,REGION,Zora%27s_Domain.html
Mother_&_Child_Isles.html,COUNTRY,Great_Sea.html
Mother_and_Child_Island.html,COUNTRY,Great_Sea.html
Mother_and_Child_Isles.html,COUNTRY,Great_Sea.html
Mothula.html,LOCATION,Dragon_Roost_Island.html
Mothula.html,LOCATION,Forbidden_Woods.html
Mothula.html,LOCATION,Forest_Temple_(Spirit_Tracks).html
Mothula.html,LOCATION,Forest_of_Fairies.html
Mothula.html,LOCATION,Horseshoe_Island.html
Mothula.html,LOCATION,Palace_of_the_Four_Sword.html
Mothula.html,LOCATION,Poison_Moth%27s_Lair.html
Mothula.html,LOCATION,Savage_Labyrinth.html
Mothula.html,LOCATION,Skull_Woods_(A_Link_to_the_Past).html
Mothula.html,LOCATION,Take_%27Em_All_On.html
Mothula_(A_Link_to_the_Past).html,LOCATION,Skull_Woods_(A_Link_to_the_Past).html
Mothula_(Oracle_of_Seasons).html,LOCATION,Poison_Moth%27s_Lair.html
Mount_Agaat.html,COUNTRY,Hyrule.html
Mount_Agaat.html,REGION,Gerudo_Highlands.html
Mount_Crenel's_Base.html,COUNTRY,Hyrule.html
Mount_Crenel's_Base.html,REGION,Mount_Crenel.html
Mount_Crenel.html,COUNTRY,Hyrule.html
Mount_Daphnes.html,COUNTRY,Hyrule.html
Mount_Daphnes.html,REGION,Hyrule_Field.html
Mount_Desma.html,COUNTRY,Third_Continent.html
Mount_Drena.html,COUNTRY,Hyrule.html
Mount_Drena.html,REGION,Great_Hyrule_Forest.html
Mount_Dunsel.html,COUNTRY,Hyrule.html
Mount_Faloraa.html,COUNTRY,Hyrule.html
Mount_Floria.html,COUNTRY,Hyrule.html
Mount_Floria.html,REGION,Lake_Hylia.html
Mount_Granajh.html,COUNTRY,Hyrule.html
Mount_Granajh.html,REGION,Gerudo_Highlands.html
Mount_Gustaf.html,COUNTRY,Hyrule.html
Mount_Gustaf.html,REGION,Hyrule_Field.html
Mount_Hylia.html,COUNTRY,Hyrule.html
Mount_Hylia.html,REGION,Hyrule_Field.html
Mount_Lanayru.html,COUNTRY,Hyrule.html
Mount_Lanayru.html,REGION,Lanayru_(Breath_of_the_Wild).html
Mount_Nabooru.html,COUNTRY,Hyrule.html
Mount_Nabooru.html,REGION,Gerudo_(Breath_of_the_Wild).html
Mount_Rhoam.html,COUNTRY,Hyrule.html
Mount_Rozudo.html,COUNTRY,Hyrule.html
Mount_Rozudo.html,REGION,West_Necluda.html
Mount_Taran.html,COUNTRY,Hyrule.html
Mountain_Buck.html,HOMELAND,Hyrule.html
Mountain_Cave.html,COUNTRY,Hyrule.html
Mountain_Cave.html,REGION,Death_Mountain.html
Mountain_Doe.html,HOMELAND,Hyrule.html
Mountain_Goddess.html,HOMELAND,New_Hyrule.html
Mountain_Passage.html,COUNTRY,World_of_the_Ocean_King.html
Mountain_Passage.html,REGION,Mercay_Island_(Phantom_Hourglass).html
Mountain_Smithy.html,COUNTRY,Termina.html
Mountain_Smithy.html,REGION,Mountain_Village.html
Mountain_Tower.html,LOCATION,Death_Mountain.html
Mountain_Town_of_Darunia.html,COUNTRY,Hyrule.html
Mountain_Town_of_Darunia.html,REGION,Eastern_Hyrule_(The_Adventure_of_Link).html
Mountain_Village.html,COUNTRY,Termina.html
Mountain_Village.html,REGION,Snowhead.html
Mountain_of_Fire.html,COUNTRY,New_Hyrule.html
Mounted_Archery_Camp.html,COUNTRY,Hyrule.html
Mounted_Archery_Camp.html,REGION,Faron_Grasslands.html
Moving_House.html,COUNTRY,Hyrule.html
Moving_House.html,REGION,Death_Mountain_Foothills.html
Moza.html,HOMELAND,Hyrule.html
Mozo_Shenno.html,HOMELAND,Hyrule.html
Mozo_Shenno.html,HOMETOWN,Mozo_Shenno_Shrine.html
Mozo_Shenno_Shrine.html,LOCATION,Hebra_Mountains.html
Mr-2.html,HOMELAND,Termina.html
Mr-2.html,HOMETOWN,East_Clock_Town.html
Mr-3.html,HOMELAND,Hyrule.html
Mr-3.html,HOMETOWN,Eldin_Volcano.html
Mr-4.html,HOMELAND,First_Continent.html
Mr.html,HOMELAND,Holodrum.html
Mr.html,HOMELAND,Koholint_Island.html
Mr.html,HOMETOWN,Horon_Village.html
Mr.html,HOMETOWN,Mysterious_Woods.html
Mrs-2.html,HOMELAND,Holodrum.html
Mrs-2.html,HOMETOWN,Holodrum_Plain.html
Mrs-3.html,COUNTRY,Holodrum.html
Mrs-3.html,REGION,Holodrum_Plain.html
Mrs-4.html,COUNTRY,Great_Sea.html
Mrs-4.html,REGION,Windfall_Island.html
Mrs.html,HOMELAND,Great_Sea.html
Mrs.html,HOMETOWN,Windfall_Island.html
Mt-2.html,COUNTRY,Holodrum.html
Mt-3.html,COUNTRY,Hyrule.html
Mt-3.html,REGION,Mount_Crenel.html
Mt-4.html,COUNTRY,Hyrule.html
Mt.html,COUNTRY,Koholint_Island.html
Mt.html,REGION,Tal_Tal_Mountain_Range.html
Muava.html,HOMELAND,Hyrule.html
Muava.html,HOMETOWN,Gerudo_Town.html
Mubs.html,HOMELAND,Hyrule.html
Mubs.html,HOMETOWN,Lurelin_Village.html
Mulldozer.html,LOCATION,Dungeon.html
Music_Box_House.html,COUNTRY,Termina.html
Music_Box_House.html,REGION,Ikana_Canyon.html
Musical_Session.html,LOCATION,Lost_Woods.html
Mutoh's_Apprentice.html,HOMELAND,Termina.html
Mutoh's_Temple.html,LOCATION,Isle_of_Ruins.html
Mutoh's_Temple.html,LOCATION,Isle_of_Ruins.html
Mutoh.html,HOMELAND,Hyrule.html
Mutoh.html,HOMELAND,Hyrule.html
Mutoh.html,HOMELAND,Labrynna.html
Mutoh.html,HOMELAND,Termina.html
Muwo_Jeem.html,HOMELAND,Hyrule.html
Muwo_Jeem.html,HOMETOWN,Muwo_Jeem_Shrine.html
Muwo_Jeem_Shrine.html,LOCATION,Cape_Cales.html
Muzu.html,HOMELAND,Hyrule.html
Muzu.html,HOMETOWN,Lanayru_(Breath_of_the_Wild).html
Muzu.html,HOMETOWN,Zora%27s_Domain.html
My_Fairy.html,LOCATION,Adventure_Mode.html
My_Hero.html,LOCATION,Outskirt_Stable.html
Myahm_Agana.html,HOMELAND,Hyrule.html
Myahm_Agana.html,HOMETOWN,Myahm_Agana_Shrine.html
Myahm_Agana_Shrine.html,LOCATION,Hateno_Village.html
Mystathi's_Shelf.html,COUNTRY,Hyrule.html
Mystathi's_Shelf.html,REGION,Gerudo_Highlands.html
Mysterious_Cloud.html,LOCATION,Hyrule.html
Mysterious_Man.html,HOMELAND,Lorule.html
Mysterious_Pond.html,COUNTRY,Hyrule.html
Mysterious_Shell.html,LOCATION,Hyrule.html
Mysterious_Shell.html,LOCATION,Stockwell%27s_Shop.html
Mysterious_Shells.html,LOCATION,Hyrule.html
Mysterious_Shells.html,LOCATION,Stockwell%27s_Shop.html
Mysterious_Statue.html,LOCATION,Hyrule.html
Mysterious_Wall.html,LOCATION,Hyrule.html
Mysterious_Walls.html,LOCATION,Hyrule.html
Mysterious_Woods.html,COUNTRY,Koholint_Island.html
Mystery_Milk.html,LOCATION,Gorman_Track.html
Myu.html,LOCATION,Dungeon.html
N.html,COUNTRY,Hyrule.html
N.html,REGION,Tabantha_Tundra.html
N_of_River.html,COUNTRY,Hyrule.html
N_of_River.html,REGION,Western_Hyrule.html
Nabi_Lake.html,COUNTRY,Hyrule.html
Nabi_Lake.html,REGION,West_Necluda.html
Nabooru.html,HOMELAND,Hyrule.html
Nabooru.html,HOMETOWN,Gerudo%27s_Fortress.html
Nabooru_(mini-boss).html,LOCATION,Spirit_Temple.html
Nack.html,HOMELAND,Hyrule.html
Nack.html,HOMETOWN,Hateno_Village.html
Nackle.html,HOMELAND,Hyrule.html
Nackle.html,HOMETOWN,Eldin_Volcano.html
Naddon.html,HOMELAND,Hyrule.html
Naddon.html,HOMETOWN,Akkala.html
Naddon.html,HOMETOWN,Stable.html
Nakura.html,HOMELAND,Koholint_Island.html
Nakura.html,HOMETOWN,Toronbo_Shores.html
Nali.html,HOMELAND,Hyrule.html
Nali.html,HOMETOWN,Gerudo_Town.html
Namali.html,HOMELAND,Great_Sea.html
Namali.html,HOMETOWN,Dragon_Roost_Island.html
Namika_Ozz.html,HOMELAND,Hyrule.html
Namika_Ozz.html,HOMETOWN,Namika_Ozz_Shrine.html
Namika_Ozz_Shrine.html,LOCATION,Dueling_Peaks.html
Nanna.html,HOMELAND,Hyrule.html
Nanna.html,HOMETOWN,Kakariko_Village.html
Narah.html,HOMELAND,Hyrule.html
Narah.html,HOMETOWN,Hateno_Village.html
Nat.html,HOMELAND,Hyrule.html
Natie.html,HOMELAND,Hyrule.html
Natie.html,HOMETOWN,Korok_Forest.html
Natzu.html,COUNTRY,Holodrum.html
Nautelle_Wetlands.html,COUNTRY,Hyrule.html
Nautelle_Wetlands.html,REGION,Faron_(Breath_of_the_Wild).html
Navi.html,HOMELAND,Hyrule.html
Navi.html,HOMETOWN,Kokiri_Forest.html
Naydra.html,LOCATION,Lanayru_Bay.html
Naydra.html,LOCATION,Lanayru_Promenade.html
Naydra.html,LOCATION,Mount_Lanayru.html
Naydra_Snowfield.html,COUNTRY,Hyrule.html
Naydra_Snowfield.html,REGION,East_Necluda.html
Nayru_(goddess).html,HOMELAND,Distant_Nebula.html
Nayru_(oracle).html,HOMELAND,Labrynna.html
Nazbi.html,HOMELAND,Hyrule.html
Nazbi.html,HOMETOWN,Snowfield_Stable.html
Ne'ez_Yohma.html,HOMELAND,Hyrule.html
Ne'ez_Yohma.html,HOMETOWN,Ne%27ez_Yohma_Shrine.html
Ne'ez_Yohma_Shrine.html,LOCATION,Lanayru_(Breath_of_the_Wild).html
Ne'ez_Yohma_Shrine.html,LOCATION,Zora%27s_Domain.html
Near_the_Fields.html,LOCATION,Hyrule.html
Nebb.html,HOMELAND,Hyrule.html
Nebb.html,HOMETOWN,Hateno_Village.html
Necluda.html,COUNTRY,Hyrule.html
Necluda_Sea.html,COUNTRY,Hyrule.html
Necluda_Sea.html,REGION,East_Necluda.html
Needle_Rock_Isle.html,COUNTRY,Great_Sea.html
Nejiron.html,LOCATION,Road_to_Ikana.html
Nejiron.html,LOCATION,Stone_Tower_Temple.html
Nekk.html,HOMELAND,Hyrule.html
Nekk.html,HOMETOWN,Rito_Village.html
Nell.html,HOMELAND,Hyrule.html
Nell.html,HOMETOWN,Akkala_Bridge_Ruins.html
Nellie.html,HOMELAND,Hyrule.html
Nellie.html,HOMETOWN,Gerudo_Town.html
Nephra_Hill.html,COUNTRY,Hyrule.html
Nephra_Hill.html,REGION,Gerudo_Highlands.html
Neri.html,HOMELAND,World_of_the_Ocean_King.html
Nero_Hill.html,COUNTRY,Hyrule.html
Nero_Hill.html,REGION,Tabantha_Frontier.html
Nette_Plateau.html,COUNTRY,Hyrule.html
Nette_Plateau.html,REGION,Faron_(Breath_of_the_Wild).html
New_Day.html,LOCATION,Termina.html
Nice_Bomb.html,LOCATION,Cave.html
Nice_Bomb.html,LOCATION,Mother_Maiamai.html
Nice_Bombs.html,LOCATION,Bomb_Shop.html
Nice_Bombs.html,LOCATION,Shop.html
Nice_Bombs.html,LOCATION,Treasure_Chest.html
Nice_Boomerang.html,LOCATION,Cave.html
Nice_Boomerang.html,LOCATION,Mother_Maiamai.html
Nice_Bow.html,LOCATION,Level-1_(The_Legend_of_Zelda).html
Nice_Bow.html,LOCATION,Level-5_(The_Legend_of_Zelda).html
Nice_Gust_Jar.html,LOCATION,Deepwood_Shrine.html
Nice_Sand_Rod.html,LOCATION,Ravio%27s_Shop.html
Nice_Sand_Rod.html,LOCATION,Sand_Temple.html
Nice_Sand_Wand.html,LOCATION,Ravio%27s_Shop.html
Nice_Sand_Wand.html,LOCATION,Sand_Temple.html
Nice_Sand_Wand_+.html,LOCATION,Ravio%27s_Shop.html
Nice_Sand_Wand_+.html,LOCATION,Sand_Temple.html
Nightmare.html,HOMELAND,Koholint_Island.html
Nightmare_(boss).html,LOCATION,Wind_Fish%27s_Egg.html
Nikki.html,HOMELAND,Hyrule.html
Nikki.html,HOMETOWN,Hateno_Village.html
Niko.html,HOMELAND,Great_Sea.html
Niko.html,HOMETOWN,Tetra%27s_Pirate_Ship.html
Nima_Plain.html,COUNTRY,Hyrule.html
Nintendo_Gallery.html,COUNTRY,Great_Sea.html
Nintendo_Gallery.html,REGION,Forest_Haven.html
Nintendo_Switch_Shirt.html,LOCATION,Eastern_Abbey.html
Nirvata_Lake.html,COUNTRY,Hyrule.html
Nirvata_Lake.html,REGION,East_Necluda.html
Nirvata_Plateau.html,COUNTRY,Hyrule.html
Nitendo.html,COUNTRY,Hyrule.html
Nitendo.html,REGION,Hyrule_Town.html
Nitro_Bomb.html,LOCATION,Bomb_Shop.html
Nitro_Bomb.html,LOCATION,Shop.html
Nitro_Bomb.html,LOCATION,Treasure_Chest.html
Nobiro.html,HOMELAND,Hyrule.html
Nobiro.html,HOMETOWN,Kara_Kara_Bazaar.html
Nobo.html,HOMELAND,Hyrule.html
Nobo.html,HOMETOWN,East_Akkala_Stable.html
Nobodo.html,HOMELAND,World_of_the_Ocean_King.html
Nobodo.html,HOMETOWN,Isle_of_Frost.html
Nocturn.html,LOCATION,Tower_of_Spirits.html
Noe_Raiee.html,HOMELAND,Hyrule.html
Noe_Raiee.html,HOMETOWN,Noe_Raiee_Shrine.html
Noe_Raiee_Shrine.html,LOCATION,Tabantha_Frontier.html
Noe_Rajee_Shrine.html,LOCATION,Flight_Range_(Place).html
Noko.html,HOMELAND,New_Hyrule.html
Noko.html,HOMETOWN,Anouki_Village.html
North_Akkala_Beach.html,COUNTRY,Hyrule.html
North_Akkala_Beach.html,REGION,Deep_Akkala.html
North_Akkala_Foothill.html,COUNTRY,Hyrule.html
North_Akkala_Foothill.html,REGION,Deep_Akkala.html
North_Akkala_Valley.html,COUNTRY,Hyrule.html
North_Akkala_Valley.html,REGION,Deep_Akkala.html
North_Aris_Beach.html,COUNTRY,Hyrule.html
North_Aris_Beach.html,REGION,East_Necluda.html
North_Castle.html,COUNTRY,Hyrule.html
North_Castle.html,REGION,Western_Hyrule.html
North_Clock_Town.html,COUNTRY,Termina.html
North_Clock_Town.html,REGION,Clock_Town.html
North_Dragon's_Exile.html,COUNTRY,Hyrule.html
North_Dragon's_Exile.html,REGION,Gerudo_Desert.html
North_Dueling_Peaks.html,COUNTRY,Hyrule.html
North_Dueling_Peaks.html,REGION,West_Necluda.html
North_Horon.html,COUNTRY,Holodrum.html
North_Hyrule_Castle.html,COUNTRY,Hyrule.html
North_Hyrule_Castle.html,REGION,Hyrule_Field.html
North_Hyrule_Field.html,COUNTRY,Hyrule.html
North_Hyrule_Plain.html,COUNTRY,Hyrule.html
North_Hyrule_Plain.html,REGION,Hyrule_Field.html
North_Lomei_Labyrinth.html,LOCATION,Tabantha_Tundra.html
North_Mable_Ridge.html,COUNTRY,Hyrule.html
North_Mable_Ridge.html,REGION,West_Necluda.html
Northern_Fairy_Island.html,COUNTRY,Great_Sea.html
Northern_Icehouse.html,COUNTRY,Hyrule.html
Northern_Icehouse.html,REGION,Gerudo_Desert.html
Northern_Peak.html,COUNTRY,Holodrum.html
Northern_Triangle_Isle.html,COUNTRY,Great_Sea.html
Notts.html,HOMELAND,Hyrule.html
Notts.html,HOMETOWN,Rito_Village.html
Noya_Neha.html,HOMELAND,Hyrule.html
Noya_Neha.html,HOMETOWN,Noya_Neha_Shrine.html
Noya_Neha_Shrine.html,LOCATION,Hyrule_Field.html
Nudge.html,HOMELAND,Great_Sea.html
Nudge.html,HOMETOWN,Tetra%27s_Pirate_Ship.html
Numar.html,HOMELAND,Hyrule.html
Nuranuru.html,LOCATION,Misery_Mire_(A_Link_to_the_Past).html
Nuranuru.html,LOCATION,Turtle_Rock_(A_Link_to_the_Past).html
Nuun_Highlands.html,COUNTRY,Labrynna.html
Nyave.html,HOMELAND,World_of_the_Ocean_King.html
Oaki.html,HOMELAND,Hyrule.html
Oaki.html,HOMETOWN,Great_Hyrule_Forest.html
Oaki.html,HOMETOWN,Korok_Forest.html
Oakin.html,HOMELAND,Great_Sea.html
Oakin.html,HOMETOWN,Forest_Haven.html
Oakle's_Navel.html,COUNTRY,Hyrule.html
Oakle's_Navel.html,REGION,West_Necluda.html
Oasis_Flight.html,COUNTRY,Hyrule.html
Oasis_Flight.html,REGION,Lake_Hylia.html
Obli.html,HOMELAND,Great_Sea.html
Observation_Deck.html,COUNTRY,Hyrule.html
Observation_Deck.html,REGION,Hyrule_Castle_Town.html
Observation_Room.html,COUNTRY,Hyrule.html
Observation_Room.html,LOCATION,Hyrule_Field.html
Observation_Room.html,REGION,Hyrule_Field.html
Ocarina_of_Wind.html,LOCATION,Fortress_of_Winds.html
Ocean_Fishing_Hole.html,COUNTRY,Termina.html
Ocean_Fishing_Hole.html,REGION,Zora_Cape.html
Ocean_Fishing_Hole.html,REGION,Zora_Hall_Coast.html
Ocean_Fishing_Hole_Owner.html,HOMELAND,Termina.html
Ocean_Fishing_Hole_Owner.html,HOMETOWN,Ocean_Fishing_Hole.html
Ocean_Floor.html,COUNTRY,New_Hyrule.html
Ocean_Floor.html,REGION,Ocean_Realm.html
Ocean_King.html,HOMELAND,World_of_the_Ocean_King.html
Ocean_Palace.html,LOCATION,Hyrule.html
Ocean_Realm.html,COUNTRY,New_Hyrule.html
Ocean_Sanctuary.html,COUNTRY,New_Hyrule.html
Ocean_Sanctuary.html,REGION,Ocean_Realm.html
Ocean_Temple.html,LOCATION,Ocean_Floor.html
Ocean_Temple.html,LOCATION,Ocean_Realm.html
Oceanside_Spider_House.html,COUNTRY,Termina.html
Oceanside_Spider_House.html,LOCATION,Great_Bay_Coast.html
Oceanside_Spider_House.html,REGION,Great_Bay.html
Oceanside_Spider_House_Resident.html,HOMELAND,Termina.html
Oceanside_Spider_House_Resident.html,HOMETOWN,Oceanside_Spider_House.html
Octive.html,LOCATION,Snow_Temple.html
Octive.html,LOCATION,Snowdrift_Station.html
Octive.html,LOCATION,Take_%27Em_All_On.html
Octo.html,HOMELAND,Lorule.html
Octo.html,HOMETOWN,Haunted_Grove.html
Octoball_Derby.html,LOCATION,Haunted_Grove.html
Octoball_Derby.html,LOCATION,Lorule.html
Octoballoon.html,LOCATION,Hyrule.html
