,name
8706,Category:Bosses in Skyward Sword
8707,Category:Bosses in Spirit Tracks
8708,Category:Bosses in The Adventure of Link
8709,Category:Bosses in The Faces of Evil
8710,Category:Bosses in The Legend of Zelda
8711,Category:Bosses in The Legend of Zelda TV Series
8712,Category:Bosses in The Minish Cap
8713,Category:Bosses in The Wand of Gamelon
8714,Category:Bosses in The Wind Waker
8715,Category:Bosses in Tri Force Heroes
8716,Category:Bosses in Twilight Princess
8717,Category:Bosses in Zelda's Adventure
8718,Category:Bows
8719,Category:Bows in Breath of the Wild
8720,Category:Breath of the Wild Artwork
8721,Category:Breath of the Wild Fan Art
8722,Category:Breath of the Wild Files
8723,Category:Breath of the Wild Logos
8724,Category:Breath of the Wild Maps
8725,Category:Breath of the Wild Merchandise
8726,Category:Breath of the Wild Models
8727,Category:Breath of the Wild Photographs
8728,Category:Breath of the Wild Printed Media
8729,Category:Breath of the Wild Renders
8730,Category:Breath of the Wild Screenshots
8731,Category:Breath of the Wild Sounds
8732,Category:Breath of the Wild Sprites
8733,Category:Breath of the Wild Symbols
8734,Category:Breath of the Wild Videos
8735,Category:Breath of the Wild articles lacking sources
8736,Category:Breath of the Wild articles needing attention
8737,Category:Breath of the Wild articles needing improvement
8738,Category:Breath of the Wild image(s) requested
8739,Category:Breath of the Wild statements needing clarification
8740,Category:Breath of the Wild statements needing verification
8741,Category:Breath of the Wild stubs
8742,Category:Bridges
8743,Category:Buoyant items in Breath of the Wild
8744,Category:CC-BY-NC-SA Images
8745,Category:CC-BY-SA Images
8746,Category:Camps
8747,Category:Canned messages
8748,Category:Cannons
8749,Category:Canyons
8750,Category:Captain N: The Game Master Files
8751,Category:Captain N: The Game Master Screenshots
8752,Category:Castles
8753,Category:Category descriptions
8754,Category:Cats
8755,Category:Caverns
8756,Category:Caves
8757,Category:Central Hyrule
8758,Category:Character Listings
8759,Category:Character in Oracle of Ages (Himekawa)
8760,Category:Characters
8761,Category:Characters Missing Pronouns
8762,Category:Characters in A Link Between Worlds
8763,Category:Characters in A Link to the Past
8764,Category:Characters in A Link to the Past (Cagiva)
8765,Category:Characters in A Link to the Past (Himekawa)
8766,Category:Characters in A Link to the Past (Ishinomori)
8767,Category:Characters in Ancient Stone Tablets
8768,Category:Characters in BS The Legend of Zelda
8769,Category:Characters in Breath of the Wild
8770,Category:Characters in Four Swords
8771,Category:Characters in Four Swords (Himekawa)
8772,Category:Characters in Four Swords Adventures
8773,Category:Characters in Freshly-Picked Tingle's Rosy Rupeeland
8774,Category:Characters in Hyrule Warriors
8775,Category:Characters in Link's Awakening
8776,Category:Characters in Link's Awakening (Cagiva)
8777,Category:Characters in Link's Awakening DX
8778,Category:Characters in Majora's Mask
8779,Category:Characters in Majora's Mask (Himekawa)
8780,Category:Characters in Majora's Mask 3D
8781,Category:Characters in Oath of Riruto
8782,Category:Characters in Ocarina of Time
8783,Category:Characters in Ocarina of Time (Himekawa)
8784,Category:Characters in Oracle of Ages
8785,Category:Characters in Oracle of Ages (Himekawa)
8786,Category:Characters in Oracle of Seasons
8787,Category:Characters in Oracle of Seasons (Himekawa)
8788,Category:Characters in Phantom Hourglass
8789,Category:Characters in Phantom Hourglass (Himekawa)
8790,Category:Characters in Ripened Tingle's Balloon Trip of Love
8791,Category:Characters in Skyward Sword
8792,Category:Characters in Skyward Sword (Himekawa)
8793,Category:Characters in Spirit Tracks
8794,Category:Characters in Super Smash Bros. for Nintendo 3DS
8795,Category:Characters in Super Smash Bros. for Wii U
8796,Category:Characters in Super Smash Bros. Melee
8797,Category:Characters in Super Smash Bros. Brawl
8798,Category:Characters in The Adventure of Link
8799,Category:Characters in The Faces of Evil
8800,Category:Characters in The Legend of Zelda
8801,Category:Characters in The Legend of Zelda (Mishouzaki)
8802,Category:Characters in The Legend of Zelda (Valiant Comics)
8803,Category:Characters in The Minish Cap
8804,Category:Characters in The Minish Cap (Himekawa)
8805,Category:Characters in The Wand of Gamelon
8806,Category:Characters in The Wind Waker
8807,Category:Characters in Tri Force Heroes
8808,Category:Characters in Twilight Princess
8809,Category:Characters in Twilight Princess (Himekawa)
8810,Category:Characters in Zelda's Adventure
8811,Category:Charts
8812,Category:Chimneys
8813,Category:Cities
8814,Category:Classification
8815,Category:Cliffs
8816,Category:Clock Town
8817,Category:Clubs
8818,Category:Coasts
8819,Category:Cobble
8820,Category:Collector's Edition Artwork
8821,Category:Collector's Edition Files
8822,Category:Collector's Edition Logos
8823,Category:Collector's Edition Printed Media
8824,Category:Collector's Edition Textures
8825,Category:Comic Characters
8826,Category:Comics
8827,Category:Comment Templates
8828,Category:Common Enemies and Traps
8829,Category:Community
8830,Category:Community articles lacking sources
8831,Category:Community articles needing attention
8832,Category:Community articles needing improvement
8833,Category:Community articles with image(s) requested
8834,Category:Community stubs
8835,Category:Companies
8836,Category:Companion
8837,Category:Conductive items in Breath of the Wild
8838,Category:Controller Buttons
8839,Category:Copyright infringements
8840,Category:Countries
8841,Category:Coves
8842,Category:Creatures
8843,Category:DLC
8844,Category:DLC Packs
8845,Category:Death Mountain
8846,Category:Deep Akkala
8847,Category:Defenders of the Triforce Artwork
8848,Category:Defenders of the Triforce Files
8849,Category:Defenders of the Triforce Logos
8850,Category:Defenders of the Triforce Merchandise
8851,Category:Deities
8852,Category:Deku
8853,Category:Demons
8854,Category:Den of Trials
8855,Category:Desert Province
8856,Category:Deserts
8857,Category:Disambiguation
8858,Category:Divine Beasts
8859,Category:Dogs
8860,Category:Drablands
8861,Category:Dragons
8862,Category:Dungeon Listings
8863,Category:Dungeon Templates
8864,Category:Dungeons
8865,Category:Dungeons in A Link Between Worlds
8866,Category:Dungeons in A Link to the Past
8867,Category:Dungeons in Ancient Stone Tablets
8868,Category:Dungeons in BS The Legend of Zelda
8869,Category:Dungeons in Breath of the Wild
8870,Category:Dungeons in Freshly-Picked Tingle's Rosy Rupeeland
8871,Category:Dungeons in Link's Awakening
8872,Category:Dungeons in Link's Awakening DX
8873,Category:Dungeons in Majora's Mask
8874,Category:Dungeons in Ocarina of Time
8875,Category:Dungeons in Oracle of Ages
8876,Category:Dungeons in Oracle of Seasons
8877,Category:Dungeons in Phantom Hourglass
8878,Category:Dungeons in Skyward Sword
8879,Category:Dungeons in Spirit Tracks
8880,Category:Dungeons in The Adventure of Link
8881,Category:Dungeons in The Legend of Zelda
8882,Category:Dungeons in The Minish Cap
8883,Category:Dungeons in The Wind Waker
8884,Category:Dungeons in Twilight Princess
8885,Category:Dungeons in Twilight Princess HD
8886,Category:Dungeons in Zelda's Adventure
8887,Category:East Necluda
8888,Category:Education
8889,Category:Eldin
8890,Category:Eldin Canyon
8891,Category:Eldin Mountains
8892,Category:Eldin Province
8893,Category:Electricity-based Enemies
8894,Category:Elements
8895,Category:Enemies
8896,Category:Enemies by type
8897,Category:Enemies in A Link Between Worlds
8898,Category:Enemies in A Link to the Past
8899,Category:Enemies in Ancient Stone Tablets
8900,Category:Enemies in BS The Legend of Zelda
8901,Category:Enemies in Battle Quest
8902,Category:Enemies in Breath of the Wild
8903,Category:Enemies in Four Swords
8904,Category:Enemies in Four Swords Adventures
8905,Category:Enemies in Freshly-Picked Tingle's Rosy Rupeeland
8906,Category:Enemies in Hyrule Warriors
8907,Category:Enemies in Hyrule Warriors Legends
8908,Category:Enemies in Link's Awakening
8909,Category:Enemies in Link's Awakening DX
8910,Category:Enemies in Majora's Mask
8911,Category:Enemies in Ocarina of Time
8912,Category:Enemies in Oracle of Ages
8913,Category:Enemies in Oracle of Seasons
8914,Category:Enemies in Phantom Hourglass
8915,Category:Enemies in Ripened Tingle's Balloon Trip of Love
8916,Category:Enemies in Skyward Sword
8917,Category:Enemies in Spirit Tracks
8918,Category:Enemies in The Adventure of Link
8919,Category:Enemies in The Faces of Evil
8920,Category:Enemies in The Legend of Zelda
8921,Category:Enemies in The Legend of Zelda Game Watch
8922,Category:Enemies in The Legend of Zelda TV Series
8923,Category:Enemies in The Minish Cap
8924,Category:Enemies in The Wand of Gamelon
8925,Category:Enemies in The Wind Waker
8926,Category:Enemies in Tri Force Heroes
8927,Category:Enemies in Twilight Princess
8928,Category:Enemies in Zelda's Adventure
8929,Category:Enemies in Zelda (Game & Watch)
8930,Category:Enemy Galleries
8931,Category:Enemy Templates
8932,Category:Engines
8933,Category:Episode Transcripts
8934,Category:Equipment
8935,Category:Equipment classes in Breath of the Wild
8936,Category:Equipment in Breath of the Wild
8937,Category:Eventide Island
8938,Category:Events
8939,Category:Explosives
8940,Category:Eye Enemies
8941,Category:Fairies
8942,Category:Fan Art
8943,Category:Fan Fiction
8944,Category:Fan Films
8945,Category:Fan Groups
8946,Category:Fan Works
8947,Category:Faron
8948,Category:Faron Grasslands
8949,Category:Faron Province
8950,Category:Faron Sea
8951,Category:Featured Content
8952,Category:Featured Content Templates
8953,Category:Featured Content Voting
8954,Category:Featured Templates
8955,Category:Fields
8956,Category:Files
8957,Category:Files by License
8958,Category:Files by Medium
8959,Category:Files by Type
8960,Category:Fire-based Enemies
8961,Category:Fish
8962,Category:Fish Enemies
8963,Category:Flags
8964,Category:Flammable items in Breath of the Wild
8965,Category:Food
8966,Category:Forests
8967,Category:Forgotten Pages
8968,Category:Formatting Templates
8969,Category:Fortress
8970,Category:Fortresses
8971,Category:Forts
8972,Category:Fortune-Tellers
8973,Category:Fountains
8974,Category:Four Swords Adventures Artwork
8975,Category:Four Swords Adventures Fan Art
8976,Category:Four Swords Adventures Files
8977,Category:Four Swords Adventures Logos
8978,Category:Four Swords Adventures Maps
8979,Category:Four Swords Adventures Printed Media
8980,Category:Four Swords Adventures Screenshots
8981,Category:Four Swords Adventures Sounds
8982,Category:Four Swords Adventures Sprites
8983,Category:Four Swords Adventures articles lacking sources
8984,Category:Four Swords Adventures articles needing attention
8985,Category:Four Swords Adventures articles needing improvement
8986,Category:Four Swords Adventures image(s) requested
8987,Category:Four Swords Adventures statements needing verification
8988,Category:Four Swords Adventures stubs
8989,Category:Four Swords Anniversary Edition Artwork
8990,Category:Four Swords Anniversary Edition Files
8991,Category:Four Swords Anniversary Edition Logos
8992,Category:Four Swords Anniversary Edition Screenshots
8993,Category:Four Swords Anniversary Edition Sprites
8994,Category:Four Swords Artwork
8995,Category:Four Swords Fan Art
8996,Category:Four Swords Files
8997,Category:Four Swords Logos
8998,Category:Four Swords Maps
8999,Category:Four Swords Merchandise
9000,Category:Four Swords Photographs
9001,Category:Four Swords Printed Media
9002,Category:Four Swords Screenshots
9003,Category:Four Swords Sprites
9004,Category:Four Swords articles lacking sources
9005,Category:Four Swords articles needing attention
9006,Category:Four Swords articles needing improvement
9007,Category:Four Swords image(s) requested
9008,Category:Four Swords stubs
9009,Category:Freight Cars
9010,Category:Freshly-Picked Tingle's Rosy Rupeeland Artwork
9011,Category:Freshly-Picked Tingle's Rosy Rupeeland Fan Art
9012,Category:Freshly-Picked Tingle's Rosy Rupeeland Files
9013,Category:Freshly-Picked Tingle's Rosy Rupeeland Logos
9014,Category:Freshly-Picked Tingle's Rosy Rupeeland Maps
9015,Category:Freshly-Picked Tingle's Rosy Rupeeland Models
9016,Category:Freshly-Picked Tingle's Rosy Rupeeland Printed Media
9017,Category:Freshly-Picked Tingle's Rosy Rupeeland Screenshots
9018,Category:Freshly-Picked Tingle's Rosy Rupeeland Sprites
9019,Category:Freshly-Picked Tingle's Rosy Rupeeland articles lacking sources
9020,Category:Freshly-Picked Tingle's Rosy Rupeeland articles needing attention
9021,Category:Freshly-Picked Tingle's Rosy Rupeeland articles needing improvement
9022,Category:Freshly-Picked Tingle's Rosy Rupeeland image(s) requested
9023,Category:Freshly-Picked Tingle's Rosy Rupeeland stubs
9024,Category:Future Games
9025,Category:Future Releases
9026,Category:GFDL Images
9027,Category:Galleries
9028,Category:Game & Watch Zelda Artwork
9029,Category:Game & Watch Zelda Files
9030,Category:Game & Watch Zelda Logos
9031,Category:Game & Watch Zelda Photographs
9032,Category:Game & Watch Zelda Printed Media
9033,Category:Game Links
9034,Category:Game Modes
9035,Category:Game Series
9036,Category:Game elements
9037,Category:Games
9038,Category:Gardens
9039,Category:Gates
9040,Category:Gauges
9041,Category:General Stores
9042,Category:Gerudo
9043,Category:Gerudo Desert
9044,Category:Gerudo Highlands
9045,Category:Gerudo Town
9046,Category:Ghost Enemies
9047,Category:Glitches
9048,Category:Goron City
9049,Category:Gorons
9050,Category:Governance
9051,Category:Grasslands
9052,Category:Graveyards
9053,Category:Great Hyrule Forest
9054,Category:Great Plateau
9055,Category:Greater Hyrule
9056,Category:Groups
9057,Category:Hammers
9058,Category:Handrails
9059,Category:Harbors
9060,Category:Hateno Village
9061,Category:Health Restoring Items
9062,Category:Hebra
9063,Category:Hebra Mountains
9064,Category:Heroes
9065,Category:Hidden categories
9066,Category:Hideouts
9067,Category:High usage templates
9068,Category:Highlands
9069,Category:Hills
9070,Category:Hoaxes
9071,Category:Horses
9072,Category:Hulls
9073,Category:Humanoid Enemies
9074,Category:Humans
9075,Category:Hylian Letters & Writings
9076,Category:Hylians
9077,Category:Hyrule.net Community
9078,Category:Hyrule
9079,Category:Hyrule Field
9080,Category:Hyrule Ridge
9081,Category:Hyrule Warriors Artwork
9082,Category:Hyrule Warriors Fan Art
9083,Category:Hyrule Warriors Files
9084,Category:Hyrule Warriors Legends Artwork
9085,Category:Hyrule Warriors Legends Files
9086,Category:Hyrule Warriors Legends Logos
9087,Category:Hyrule Warriors Legends Merchandise
9088,Category:Hyrule Warriors Legends Models
9089,Category:Hyrule Warriors Legends Photographs
9090,Category:Hyrule Warriors Legends Printed Media
9091,Category:Hyrule Warriors Legends Renders
9092,Category:Hyrule Warriors Legends Screenshots
9093,Category:Hyrule Warriors Legends Sprites
9094,Category:Hyrule Warriors Legends articles needing attention
9095,Category:Hyrule Warriors Legends articles needing improvement
9096,Category:Hyrule Warriors Legends image(s) requested
9097,Category:Hyrule Warriors Legends stubs
9098,Category:Hyrule Warriors Logos
9099,Category:Hyrule Warriors Maps
9100,Category:Hyrule Warriors Merchandise
9101,Category:Hyrule Warriors Models
9102,Category:Hyrule Warriors Photographs
9103,Category:Hyrule Warriors Printed Media
9104,Category:Hyrule Warriors Renders
9105,Category:Hyrule Warriors Screenshots
9106,Category:Hyrule Warriors Sounds
9107,Category:Hyrule Warriors Sprites
9108,Category:Hyrule Warriors Videos
9109,Category:Hyrule Warriors: Definitive Edition Artwork
9110,Category:Hyrule Warriors: Definitive Edition Files
9111,Category:Hyrule Warriors: Definitive Edition Logos
9112,Category:Hyrule Warriors: Definitive Edition Models
9113,Category:Hyrule Warriors: Definitive Edition Photographs
9114,Category:Hyrule Warriors: Definitive Edition Printed Media
9115,Category:Hyrule Warriors: Definitive Edition Renders
9116,Category:Hyrule Warriors: Definitive Edition Screenshots
9117,Category:Hyrule Warriors articles lacking sources
9118,Category:Hyrule Warriors articles needing attention
9119,Category:Hyrule Warriors articles needing improvement
9120,Category:Hyrule Warriors image(s) requested
9121,Category:Hyrule Warriors statements needing clarification
9122,Category:Hyrule Warriors statements needing verification
9123,Category:Hyrule Warriors stubs
9124,Category:Hyruleans
9125,Category:Hytopia
9126,Category:Ice-based Enemies
9127,Category:Ice Cavern
9128,Category:Ice Fields
9129,Category:Icons
9130,Category:Ikana
9131,Category:Licenses
9132,Category:Images
9133,Category:Images Needing Attention
9134,Category:Images Needing to be Cropped
9135,Category:Images for deletion
9136,Category:Improper trivia sections
9137,Category:Inadequate lead sections
9138,Category:Incomplete A Link Between Worlds sections
9139,Category:Incomplete A Link to the Past sections
9140,Category:Incomplete Ancient Stone Tablets sections
9141,Category:Incomplete Articles
9142,Category:Incomplete BS The Legend of Zelda sections
9143,Category:Incomplete Breath of the Wild sections
9144,Category:Incomplete Four Swords Adventures sections
9145,Category:Incomplete Four Swords sections
9146,Category:Incomplete Freshly-Picked Tingle's Rosy Rupeeland sections
9147,Category:Incomplete Hyrule Warriors Legends sections
9148,Category:Incomplete Hyrule Warriors sections
9149,Category:Incomplete Link's Awakening sections
9150,Category:Incomplete Link's Crossbow Training sections
9151,Category:Incomplete Listings
9152,Category:Incomplete Majora's Mask 3D sections
9153,Category:Incomplete Majora's Mask sections
9154,Category:Incomplete Nintendo Land sections
9155,Category:Incomplete Nomenclatures
9156,Category:Incomplete Ocarina of Time sections
9157,Category:Incomplete Oracle of Ages sections
9158,Category:Incomplete Oracle of Seasons sections
9159,Category:Incomplete Phantom Hourglass sections
9160,Category:Incomplete Ripened Tingle's Balloon Trip of Love sections
9161,Category:Incomplete Skyward Sword sections
9162,Category:Incomplete Spirit Tracks sections
9163,Category:Incomplete The Legend of Zelda sections
9164,Category:Incomplete The Minish Cap sections
9165,Category:Incomplete The Wind Waker sections
9166,Category:Incomplete Tri Force Heroes sections
9167,Category:Incomplete Twilight Princess sections
9168,Category:Incomplete Zelda's Adventure sections
9169,Category:Incomplete sections
9170,Category:Infobox Templates
9171,Category:Infobox data templates
9172,Category:Inline templates
9173,Category:Inns
9174,Category:Insects
9175,Category:Institutions
9176,Category:Instruments
9177,Category:Interwiki links
9178,Category:Islands
9179,Category:Item Listings
9180,Category:Items
9181,Category:Items in A Link Between Worlds
9182,Category:Items in A Link to the Past
9183,Category:Items in Ancient Stone Tablets
9184,Category:Items in BS The Legend of Zelda
9185,Category:Items in Breath of the Wild
9186,Category:Items in Four Swords
9187,Category:Items in Four Swords Adventures
