id,name,page
4252,Roasted Lotus Seeds,Roasted_Lotus_Seeds.html
4253,Ganondorf's Gauntlet,Ganondorf's_Gauntlet.html
4254,The Legend of Zelda: Four Swords Adventures,The_Legend_of_Zelda__Four_Swords_Adventures.html
4255,House By The Bay,House_By_The_Bay.html
4256,Green Holy Ring,Green_Holy_Ring.html
4257,Wake-Up Mushroom,Wake-Up_Mushroom.html
4258,Pot,Pot.html
4259,Fire Blazer,Fire_Blazer.html
4260,Karson,Karson.html
4261,Sheem Dagoze,Sheem_Dagoze.html
4262,Power Ring L-1,Power_Ring_L-1.html
4263,Slice of Pie,Slice_of_Pie.html
4264,Sacred Flames,Sacred_Flames.html
4265,Rozel,Rozel.html
4266,Raft Shop,Raft_Shop.html
4267,Mable Ridge,Mable_Ridge.html
4268,Bellum (boss),Bellum_(boss).html
4269,Spirit of the Mansion,Spirit_of_the_Mansion.html
4270,Belari,Belari.html
4271,Golden Frogs,Golden_Frogs.html
4272,Lynel Safari,Lynel_Safari.html
4273,Ending Blow,Ending_Blow.html
4274,Goron Powder Keg Shop,Goron_Powder_Keg_Shop.html
4275,Gohma (The Legend of Zelda),Gohma_(The_Legend_of_Zelda).html
4276,Exchange Ruins,Exchange_Ruins.html
4277,Lakebed Temple,Lakebed_Temple.html
4278,Hookshot,Hookshot.html
4279,Crown Bottle Cap,Crown_Bottle_Cap.html
4280,Heart Medal,Heart_Medal.html
4281,Cozy Parka,Cozy_Parka.html
4282,Guardian Sword,Guardian_Sword.html
4283,East Castle Town,East_Castle_Town.html
4284,Link's Boots,Link's_Boots.html
4285,Melari's Mines,Melari's_Mines.html
4286,Lake Ferona,Lake_Ferona.html
4287,Life Spell,Life_Spell.html
4288,Ordon Goat Cheese,Ordon_Goat_Cheese.html
4289,Swallow's Roost,Swallow's_Roost.html
4290,Hot Buttered Apple,Hot_Buttered_Apple.html
4291,Sho,Sho.html
4292,Magma Spume,Magma_Spume.html
4293,Toasty Stamella Shroom,Toasty_Stamella_Shroom.html
4294,Gerudo Town,Gerudo_Town.html
4295,Unicorn Fountain,Unicorn_Fountain.html
4296,Mipha's Diary,Mipha's_Diary.html
4297,Ocean King,Ocean_King.html
4298,Boomerang,Boomerang_(Breath_of_the_Wild).html
4299,Graveyard (Oracle of Seasons),Graveyard_(Oracle_of_Seasons).html
4300,Star Switch,Star_Switch.html
4301,Blackened Crab,Blackened_Crab.html
4302,Horwell Bridge,Horwell_Bridge.html
4303,Tears of Light (Spirit Tracks),Tears_of_Light_(Spirit_Tracks).html
4304,Guardian (Skyward Sword),Guardian_(Skyward_Sword).html
4305,Zora Greaves,Zora_Greaves.html
4306,Hearty Durian,Hearty_Durian.html
4307,Uten Marsh,Uten_Marsh.html
4308,Toasted Hearty Truffle,Toasted_Hearty_Truffle.html
4309,LD-301S Scrapper,LD-301S_Scrapper.html
4310,Don Gero's Mask,Don_Gero's_Mask.html
4311,Light Sword (Hyrule Warriors),Hero's_Sword_(Hyrule_Warriors).html
4312,Rock Brisket,Rock_Brisket.html
4313,Swamp Spider House,Swamp_Spider_House.html
4314,Subterror,Subterror.html
4315,Candy  (The Minish Cap),Candy_(The_Minish_Cap).html
4316,Acorn,Acorn.html
4317,Pearls of the Goddesses,Farore's_Pearl.html
4318,Storehouse,Storehouse.html
4319,Gohma (Hyrule Warriors),Gohma_(Hyrule_Warriors).html
4320,Cyclok,Cyclok.html
4321,Keive Tala Shrine,Keive_Tala_Shrine.html
4322,Ice Rose,Ice_Rose.html
4323,Romah,Romah.html
4324,Prince's Trousers,Prince's_Trousers.html
4325,Cucco,Cucco.html
4326,Akkala Wilds,Akkala_Wilds.html
4327,Pumpkin Landing,Pumpkin_Landing.html
4328,Book of Mudora,Book_of_Mudora.html
4329,Qaza Tokki,Qaza_Tokki.html
4330,Gemesaur King,Gemesaur_King.html
4331,Sheik/Hyrule Warriors,Sheik%2FHyrule_Warriors.html
4332,Din (oracle),Din_(oracle).html
4333,Composer Brothers,Composer_Brothers.html
4334,The Curious Quiver,The_Curious_Quiver.html
4335,Royal Tour,Royal_Tour.html
4336,Ganondorf (The Wind Waker),Ganondorf_(The_Wind_Waker).html
4337,Steamed Meat,Steamed_Meat.html
4338,"Kili, Hanna, and Misha","Kili,_Hanna,_and_Misha.html"
4339,Kayden,Kayden.html
4340,Vulture,Vulture.html
4341,Ice Cavern,Ice_Cavern.html
4342,Letter of Introduction,Letter_of_Introduction.html
4343,Steamed Fruit,Steamed_Fruit.html
4344,Beavers,Beavers.html
4345,Ubota Point,Ubota_Point.html
4346,Iron Boots,Iron_Boots.html
4347,Landmark Mockup,Landmark_Mockup.html
4348,Sleepy Toadstool,Sleepy_Toadstool.html
4349,Three-of-a-Kind,Three-of-a-Kind.html
4350,Yiga Clan Hideout,Yiga_Clan_Hideout.html
4351,Guchini Plain,Guchini_Plain.html
4352,Davdi Island,Davdi_Island.html
4353,Keye,Keye.html
4354,South Akkala Stable,South_Akkala_Stable.html
4355,Wizard,Wizard.html
4356,Red Knight,Red_Knight.html
4357,Phalian Highlands,Phalian_Highlands.html
4358,Impa,Impa.html
4359,Chirri,Chirri.html
4360,Dark Secrets And Mysteries Of Koholint,Dark_Secrets_And_Mysteries_Of_Koholint.html
4361,Four Knights of the Cobble Kingdom,Four_Knights_of_the_Cobble_Kingdom.html
4362,Kokiri Shop,Kokiri_Shop.html
4363,Volga's Forces,Volga's_Forces.html
4364,Bomb Arrow,Bomb_Arrows.html
4365,Popo,Popo.html
4366,Dalite Forest,Dalite_Forest.html
4367,Nobodo,Nobodo.html
4368,Lomei Labyrinth Island,Lomei_Labyrinth_Island.html
4369,Wind and Earth Temples,Wind_and_Earth_Temples.html
4370,Snurglar,Snurglar.html
4371,Kamaro,Kamaro.html
4372,Walton,Walton.html
4373,Rus,Rus.html
4374,Runaway Item Seller,Runaway_Item_Seller.html
4375,Sacred Flames,Farore's_Flame.html
4376,Salmon Risotto,Salmon_Risotto.html
4377,Hollo's Forest Potion Shop,Hollo's_Forest_Potion_Shop.html
4378,Find the Fairy Fountain,Find_the_Fairy_Fountain.html
4379,Sand Wand (Hyrule Warriors),Sand_Wand_(Hyrule_Warriors).html
4380,Ruvo Korbah Shrine,Ruvo_Korbah_Shrine.html
4381,Max,Max.html
4382,City in the Sky: Defender,City_in_the_Sky__Defender.html
4383,Woodsmen's Hut,Woodsmen's_Hut.html
4384,Port Town,Port_Town.html
4385,Soh Kofi Shrine,Soh_Kofi_Shrine.html
4386,1-up Doll,1-up_Doll.html
4387,Forest of Spirits,Forest_of_Spirits.html
4388,The Ice Temple,The_Ice_Temple.html
4389,Purlo,Purlo.html
4390,Gorko Tunnel,Gorko_Tunnel.html
4391,Blue Hinox,Blue_Hinox.html
4392,Mystic Jade,Mystic_Jade.html
4393,Eyeglass Isle,Eyeglass_Isle.html
4394,Shuteye Inn,Shuteye_Inn.html
4395,Boko Nut,Boko_Nut.html
4396,Hand-Me-Down Tingle Tuner,Hand-Me-Down_Tingle_Tuner.html
4397,Fabulous Five Froggish Tenors,Fabulous_Five_Froggish_Tenors.html
4398,The Statue's Bargain,The_Statue's_Bargain.html
4399,Embrose,Embrose.html
4400,Tarrey Town,Tarry_Town.html
4401,Gold Luck Ring,Gold_Luck_Ring.html
4402,Imprisoning War,Imprisoning_War.html
4403,Bridge of Eldin: Defender,Bridge_of_Eldin__Defender.html
4404,Teddy Todo,Teddy_Todo.html
4405,Embry,Embry.html
4406,Myahm Agana,Myahm_Agana.html
4407,Parella,Parella.html
4408,Prince Komali,Prince_Komali.html
4409,Knights of Skyloft,Rescue_Knights.html
4410,Dodongo (Four Swords Adventures),Dodongo_(Four_Swords_Adventures).html
4411,Makar,Makar.html
4412,Honey Crepe,Honey_Crepe.html
4413,Smooth Gem,Smooth_Gem.html
4414,Dreamer Skirt,Dreamer_Skirt.html
4415,Hyrulean Soldiers,Soldier.html
4416,Frostare Larva,Frostare_Larva.html
4417,Strich,Stritch.html
4418,Deity,God.html
4419,Fural Plain,Fural_Plain.html
4420,Daphnes Nohansen Hyrule/Hyrule Warriors,Daphnes_Nohansen_Hyrule%2FHyrule_Warriors.html
4421,Sapphire Circlet,Sapphire_Circlet.html
4422,Roasted Acorn,Roasted_Acorn.html
4423,Sluggula,Sluggula.html
4424,Underground Waterway,Underground_Waterway.html
4425,Dagah Keek,Dagah_Keek.html
4426,Squiddy,Squiddy.html
4427,Hyrule Forest Park,Hyrule_Forest_Park.html
4428,Dina (Breath of the Wild),Dina_(Breath_of_the_Wild).html
4429,Pinwheel,Pinwheel.html
4430,Owlan Bridge,Owlan_Bridge.html
4431,Sah Dahaj,Sah_Dahaj.html
4432,Demon Carver,Demon_Carver.html
4433,Brokka,Brokka.html
4434,The Legend of Zelda: Four Swords Adventures,Four_Swords_Adventures.html
4435,Eddo's Garage,Eddo's_Garage.html
4436,Wand of Gamelon,Wand_of_Gamelon.html
4437,Man from the Bazaar,Man_from_the_Bazaar.html
4438,Burning Breath,Burning_Breath.html
4439,Cobble Crusher,Cobble_Crusher.html
4440,Dragon Roost Cavern,Dragon_Roost_Cavern.html
4441,Cloud Tops,Cloud_Tops.html
4442,Hawkeye,Hawkeye.html
4443,Abyss of Agony,Abyss_of_Agony.html
4444,Ancient Saddle,Ancient_Saddle.html
4445,Ocarina (Hyrule Warriors Legends),Ocarina_(Hyrule_Warriors_Legends).html
4446,Peater,Peater.html
4447,Moruge Swamp,Moruge_Swamp.html
4448,Mighty Lynel Sword,Mighty_Lynel_Sword.html
4449,Song of Time,Song_of_Time.html
4450,Sakon's Hideout,Sakon's_Hideout.html
4451,Tri Suit,Tri_Suit.html
4452,Taobab Grassland,Taobab_Grassland.html
4453,Dodongo,Dodongo.html
4454,Hearty Steamed Mushrooms,Hearty_Steamed_Mushrooms.html
4455,Auru,Auru.html
4456,The Legend of Zelda: Tri Force Heroes,Tri_Force_Heroes.html
4457,Daybreaker,Daybreaker.html
4458,Endless Day,Endless_Day.html
4459,Kodongo Tail,Kodongo_Tail.html
4460,Force Gem,Force_Gem.html
4461,Jellyf,Jellyf.html
4462,Laruto,Laruto.html
4463,Tuni Nut,Tuni_Nut.html
4464,Big Hearty Radish,Big_Hearty_Radish.html
4465,Goron Mountain,Goron_Mountain.html
4466,Armored Trousers,Armored_Trousers.html
4467,Sacred Windmills,Sacred_Windmills.html
4468,Tingle's Tights,Tingle's_Tights.html
4469,Hawk,Hawk.html
4470,Rito,Rito.html
4471,Fabled Butterfly,Fabled_Butterfly.html
4472,Stamina Vessel,Stamina_Vessel.html
4473,Know-It-All Brothers,Know-It-All_Brothers.html
4474,Tune of Ages,Tune_of_Ages.html
4475,Ice Arrow,Ice_Arrow.html
4476,The Legend of Zelda: The Minish Cap,The_Legend_of_Zelda__The_Minish_Cap.html
4477,Rupee Ore,Rupee_Ore.html
4478,Red Ting,Red_Ting.html
4479,GBA Time Ring,GBA_Time_Ring.html
4480,Gerudo's Fortress,Gerudo_Fortress.html
4481,Ancient Cuirass,Ancient_Cuirass.html
4482,Beautiful Aura,Beautiful_Aura.html
4483,Great Sea,Great_Sea.html
4484,Bananas,Bananas.html
4485,Underworld,Underworld.html
4486,Pikango,Pikango.html
4487,King Desma,King_Desma.html
4488,Tightrope,Tightrope.html
4489,Glendo,Glendo.html
4490,Yamori,Yamori.html
4491,Lizal Spear,Lizal_Spear.html
4492,Secret Seashells,Secret_Seashells.html
4493,Kaneli,Kaneli.html
4494,ChuChu,ChuChu.html
4495,Nero Hill,Nero_Hill.html
4496,Phantom Hourglass,Phantom_Hourglass.html
4497,Cream of Vegetable Soup,Cream_of_Vegetable_Soup.html
4498,Human,Human.html
4499,Pothole Field,Pothole_Field.html
4500,Pepper Seafood,Pepper_Seafood.html
4501,Hasty Elixir,Hasty_Elixir.html
4502,Green Bubble,Green_Bubble.html
4503,Vegetable Omelet,Vegetable_Omelet.html
4504,Cape Cales,Cape_Cales.html
4505,The Lady,The_Lady.html
4506,Mages,Mages.html
4507,Stone of Agony,Stone_of_Agony.html
4508,Ku,Ku.html
4509,Sheik,Shiek.html
4510,Helm Splitter,Helm_Splitter.html
4511,Fruit Balloons,Fruit_Balloons.html
4512,Kohga,Kohga.html
4513,Ciela,Spirit_of_Courage.html
4514,The Door That Does Not Open,The_Door_That_Does_Not_Open.html
4515,Meteo Wizzrobe,Meteo_Wizzrobe.html
4516,Tokay Eyeball,Tokay_Eyeball.html
4517,Ocarina of Time,Ocarina_of_Time.html
4518,Hero of the Gorons,Hero_of_the_Gorons.html
4519,Jalhalla (The Wind Waker),Jalhalla_(The_Wind_Waker).html
4520,Shard of Farosh's Horn,Farosh's_Horn.html
4521,Jan,Jan.html
4522,Dora Dora,Dora_Dora.html
4523,Thunderspear,Thunderspear.html
4524,Tuft Mountain,Tuft_Mountain.html
4525,Calamareye,Calamareye.html
4526,Blue Candle,Blue_Candle.html
4527,Bilocyte,Bilocyte.html
4528,Kah Okeo,Kah_Okeo.html
4529,Odolwa,Odolwa.html
4530,Rusty Broadsword,Rusty_Broadsword.html
4531,Royal Guard's Shield,Royal_Guard's_Shield.html
4532,Giant Bomb,Giant_Bomb.html
4533,Prince Sidon,Prince_Sidon.html
4534,Man from the Curiosity Shop,Curiosity_Shop_Owner.html
4535,Big Wallet,Big_Wallet.html
4536,Bamboo,Bamboo.html
4537,Eyeball Frog,Eyeball_Frog.html
4538,Hot Spring Water,Hot_Spring_Water.html
4539,Dantz,Dantz.html
4540,Six Evil Barriers,Six_Evil_Barriers.html
4541,Wallet,Wallet.html
4542,Compass,Compass.html
4543,Zora Scale,Zora_Scale.html
4544,Armos Knight,Armos_Knight.html
4545,Argorok's Stone,Argorok's_Stone.html
4546,Broken Goron's Sword,Broken_Goron's_Sword.html
4547,Usurper Robe,Usurper_Robe.html
4548,Qukah Nata Shrine,Qukah_Nata_Shrine.html
4549,Ta'loh Naeg,Ta'loh_Naeg.html
4550,The Legend of Zelda: Majora's Mask Original Soundtrack,The_Legend_of_Zelda__Majora's_Mask_Original_Soundtrack.html
4551,Wood Heart,Wood_Heart.html
4552,Whip Race,Whip_Race.html
4553,Five-Eye Reef,Five-Eye_Reef.html
4554,Lon Lon Ranch,Lon_Lon_Ranch.html
4555,Armored Train,Armored_Train.html
4556,Salt-Grilled Mushrooms,Salt-Grilled_Mushrooms.html
4557,Palace Noir,Palace_Noir.html
4558,Irene,Irene.html
4559,Deku Temple,Deku_Temple.html
4560,Rumor Mill,Rumor_Mill.html
4561,Deku Tiara,Deku_Tiara.html
4562,Remote Bomb,Remote_Bomb_Rune.html
4563,Molduga Guts,Molduga_Guts.html
4564,Sand-Seal Rental Shop,Sand-Seal_Rental_Shop.html
4565,Leop,Leop.html
4566,Ordon Village,Ordon_Village.html
4567,Royal Shield,Royal_Shield.html
4568,Stealthfin Trout,Stealthfin_Trout.html
4569,Guardian Acorn,Guardian_Acorn.html
4570,Private Oasis,Private_Oasis.html
4571,S.W. Potchit,S.W.html
4572,Goddess Butterfly,Goddess_Butterfly.html
4573,Skull Kid's Trumpet,Skull_Kid's_Horn.html
4574,Spirit Train,Spirit_Train.html
4575,Festari,Festari.html
4576,Arn,Arn.html
4577,Energy Gauge,Energy_Gauge.html
4578,Kakariko Village Shooting Gallery,Kakariko_Village_Shooting_Gallery.html
4579,Gerudo Membership Card,Gerudo_Membership_Card.html
4580,Hyrule Castle West,Hyrule_Castle_West.html
4581,Smasher (Link's Awakening),Smasher_(Link's_Awakening).html
4582,Hammer Guardian Statue,Hammer_Guardian_Statue.html
4583,Manbo,Manbo.html
4584,Electric Blob Queen,Electric_Blob_Queen.html
4585,Lake Darman,Lake_Darman.html
4586,Kikwi,Kikwi.html
4587,EX Champion Daruk's Song,EX_Champion_Daruk's_Song.html
4588,Farore's Memory,Farore's_Memory.html
4589,Cucco's Spirit,Cucco's_Spirit.html
4590,Scepter,Scepter.html
4591,Link: The Faces of Evil,Link__The_Faces_of_Evil.html
4592,Sages of the Master Sword,Sages_of_the_Master_Sword.html
4593,Granté,Grante.html
4594,Cursor Fairy,Cursor_Fairy.html
4595,Rupee Ring,Rupee_Ring.html
4596,Skinny Man,Skinny_Man.html
4597,Thunder Helm,Thunder_Helm.html
4598,Sonic Lost Word,The_Legend_of_Zelda_Zone.html
4599,Vasu,Vasu.html
4600,Dark World Portal,Dark_World_Portal.html
4601,Eyeglass Isle Library,Eyeglass_Isle_Library.html
4602,Robred Dropoff,Robred_Dropoff.html
4603,Lady's Collar,Lady's_Collar.html
4604,Sages of the Master Sword,Earth_Sage.html
4605,Daz,Daz.html
4606,Glittering Rapier,Glittering_Rapier.html
4607,Glazed Meat,Glazed_Meat.html
4608,Swordsman's School,Swordsman's_School.html
4609,Small Wallet,Small_Wallet.html
4610,Lone Peak Shrine,Lone_Peak_Shrine.html
4611,Carok Bridge,Carok_Bridge.html
4612,Pumpkin,Pumpkin.html
4613,Sword,Sword.html
4614,Bee Guy,Bee_Guy.html
4615,Lottery Shop,Lottery_Shop.html
4616,Mallara,Mallara.html
4617,Linkle's House,Linkle's_House.html
4618,Icy Plain,Icy_Plain.html
4619,Cursed Lizalfos,Cursed_Lizalfos.html
4620,Jotari,Jotari.html
4621,Golden Skull,Golden_Skull.html
4622,Bella,Bella.html
4623,Mushroom Spores,Mushroom_Spores.html
4624,Beggar,Beggar.html
4625,Shae Mo'sah,Shae_Mo'sah.html
4626,Pikit,Pikit.html
4627,Moblin,Black_Moblin.html
4628,Sacred Grove,Sacred_Grove.html
4629,Breman Peak,Breman_Peak.html
4630,Prime Poultry Pilaf,Prime_Poultry_Pilaf.html
4631,Samasa Desert,Samasa_Desert.html
4632,Meteor Rod,Meteor_Rod.html
4633,Hila Rao Shrine,Hila_Rao_Shrine.html
4634,Jana,Jana.html
4635,Ebon Mountain,Ebon_Mountain.html
4636,Spinner (Hyrule Warriors),Spinner_(Hyrule_Warriors).html
4637,King of Hyrule (The Adventure of Link),King_of_Hyrule_(The_Adventure_of_Link).html
4638,Ancient Bridle,Ancient_Bridle.html
4639,Magic Rod (Hyrule Warriors),Magic_Rod_(Hyrule_Warriors).html
4640,Mountain Village,Mountain_Village.html
4641,Sentrobe Bomb,Sentrobe_Bomb.html
4642,Revali,Revali.html
4643,Running Man,Running_Man.html
4644,Monster Hunting,Monster_Hunting.html
4645,Manny (The Wind Waker),Manny_(The_Wind_Waker).html
4646,Zora River Target Practice,Zora_River_Target_Practice.html
4647,Dark Beast Top,Dark_Beast_Top.html
4648,Bipin,Bipin.html
4649,Scent Seed,Scent_Seed.html
4650,Gohma Larva,Gohma_Larva.html
4651,Farosh's Claw,Farosh's_Claw.html
4652,Flamebreaker Armor,Flamebreaker_Armor.html
4653,Underground Maze,Underground_Maze.html
4654,Quicksand,Quicksand.html
4655,Seven Sages (Ocarina of Time),Seven_Sages_(Ocarina_of_Time).html
4656,Spicy Pepper,Spicy_Pepper.html
4657,Lookout Post,Lookout_Post.html
4658,Vulture Vizier,Vulture_Vizier.html
4659,Brioche,Brioche.html
4660,Fairy Bow,Fairy_Bow.html
4661,Groovy Carp,Groovy_Carp.html
4662,Guardian (Breath of the Wild),Guardian_(Breath_of_the_Wild).html
4663,Faron (Skyward Sword),Faron_(Skyward_Sword).html
4664,Raw Bird Drumstick,Bird_Meat.html
4665,Key Bandit Poe,Key_Bandit_Poe.html
4666,Snowshoe Ring,Snowshoe_Ring.html
4667,Rutala River,Rutala_River.html
4668,Rock,Rock.html
4669,Bamboo Island,Bamboo_Island.html
4670,Wooden Sword,Wooden_Sword.html
4671,Magic Armor,Magic_Armor.html
4672,Lawdon,Lawdon.html
4673,Honcho,Honcho.html
4674,Soldier's Shield,Soldier's_Shield.html
4675,Sheh Rata,Sheh_Rata.html
4676,Igneo Talus Titan,Igneo_Talus_Titan.html
4677,Ordorac Quarry,Ordorac_Quarry.html
4678,North Dueling Peaks,North_Dueling_Peaks.html
4679,Pendants of Virtue,Pendant_of_Wisdom.html
4680,Stealth Tights,Stealth_Tights.html
4681,Epona's Song,Epona's_Song.html
4682,Goron Forces,Goron_Forces.html
4683,Skull Dress,Skull_Dress.html
4684,Sea Chart,Sea_Chart.html
4685,Touching Book,Touching_Book.html
4686,Temple of Time: Ranger,Temple_of_Time__Ranger.html
4687,Throwing Spear,Throwing_Spear.html
4688,Bug Eye Glasses,Bug_Eye_Glasses.html
4689,Bear Minimum Digs,Bear_Minimum_Digs.html
4690,Deku Seeds Bullet Bag,Bullet_Bag.html
4691,All-Purpose Bait,All-Purpose_Bait.html
4692,Romani Plains,Romani_Plains.html
4693,Sea of Storms,Sea_of_Storms.html
4694,Wavelet Bell,Wavelet_Bell.html
4695,Giant Blade,Giant_Blade.html
4696,Dining Hall,Dining_Hall.html
4697,Signpost Maze,Signpost_Maze.html
4698,Bug (Ocarina of Time/Majora's Mask),Bug_(Ocarina_of_Time%2FMajora's_Mask).html
4699,Hero Tunic,Hero_Tunic.html
4700,Bulu,Bulu.html
4701,Baked Apple,Baked_Apple.html
4702,Port Town Guard's Wife,Port_Town_Guard's_Wife.html
4703,Rupee,Gold_Rupee.html
4704,Ventest Clothing Boutique,Ventest_Clothing_Boutique.html
4705,Bridge of Eldin,Eldin_Bridge.html
4706,Razor Sword,Razor_Sword.html
4707,Purdy,Purdy.html
4708,Cheat Tunic,Cheat_Tunic.html
4709,Ancient Spear,Ancient_Spear.html
4710,Purple Potion (Hyrule Warriors),Purple_Potion_(Hyrule_Warriors).html
4711,Lorule Castle,Lorule_Castle.html
4712,Rabbit Hood,Rabbit_Hood.html
4713,Lady's Glasses,Lady's_Glasses.html
4714,Rock-Hard Food,Rock-Hard_Food.html
4715,Overlook Island,Overlook_Island.html
4716,Beetle (item),Beetle_(item).html
4717,Maku Seed,Maku_Seed.html
4718,Pot Lid,Pot_Lid.html
4719,Arbiter's Grounds (Breath of the Wild),Arbiter's_Grounds_(Breath_of_the_Wild).html
4720,Goddess Blade,Goddess_Blade.html
4721,Ketoh Wawai Shrine,Ketoh_Wawai_Shrine.html
4722,Uli,Uli.html
4723,Sky Temple,Sky_Temple.html
4724,Back Slice,Back_Slice.html
4725,Youth's Scent,Youth's_Scent.html
4726,Sea Urchin,Sea_Urchin.html
4727,Boss Blin,Boss_Blin.html
4728,Lorn,Lorn.html
4729,Great Flameblade,Great_Flameblade.html
4730,Desert Piratian,Desert_Piratian.html
4731,Goron Amber,Goron_Amber.html
4732,Dark Links (A Link to the Past),Dark_Links_(A_Link_to_the_Past).html
4733,Royal Guard's Sword,Royal_Guard's_Sword.html
4734,Spin Ring,Spin_Ring.html
4735,Shora Hah,Shora_Hah.html
4736,Pickaxe,Pickaxe.html
4737,Cannon Game,Cannon_Game.html
4738,Piper,Piper.html
4739,Voltfin Trout,Voltfin_Trout.html
4740,Mercay Island (Breath of the Wild),Mercay_Island_(Breath_of_the_Wild).html
4741,Extravagant Saddle,Extravagant_Saddle.html
4742,Frita,Frita.html
4743,Desert Voe Spaulder,Desert_Voe_Spaulder.html
4744,King Mutoh,King_Mutoh.html
4745,Malladus (boss),Malladus_(boss).html
4746,Gully,Gully.html
4747,Yeto's Soup,Yeto's_Soup.html
4748,Navi,Navi.html
4749,West Deplian Badlands,West_Deplian_Badlands.html
4750,Chaas Qeta,Chaas_Qeta.html
4751,Rhondson Armor Boutique,Rhondson_Armor_Boutique.html
4752,Lorulean Soldiers,Lorulean_Soldiers.html
4753,Weird Egg,Weird_Egg.html
4754,Sneaky Elixir,Sneaky_Elixir.html
4755,Sweeping Lady,Sweeping_Lady.html
4756,Tho Kayu Shrine,Tho_Kayu_Shrine.html
4757,Heart Potion,Heart_Potion.html
4758,Magical Shield,Magical_Shield.html
4759,Gor Liggs' Son,Gor_Liggs'_Son.html
4760,Mittens,Mittens.html
4761,Forest Firefly,Forest_Firefly.html
4762,Fused Shadow,Fused_Shadow.html
4763,Link the Pig,Link_the_Pig.html
4764,Urbosa's Diary,Urbosa's_Diary.html
4765,Mirror of Silence,Mirror_of_Silence.html
4766,Lynel Spear,Lynel_Spear.html
4767,Hebra North Summit,Hebra_North_Summit.html
4768,Lynel Shield,Lynel_Shield.html
4769,Regal Ring,Regal_Ring.html
4770,Sacred Flames,Din's_Flame.html
4771,Eldin (Breath of the Wild),Eldin_(Breath_of_the_Wild).html
4772,King Dorephan,King_Dorephan.html
4773,Takkuri,Takkuri.html
4774,Iron Bow,Iron_Bow.html
4775,Beth (Twilight Princess),Beth_(Twilight_Princess).html
4776,Saria,Saria.html
4777,Deku Palace,Deku_Palace.html
4778,Magda,Magda.html
4779,Mount Rhoam,Mount_Rhoam.html
4780,Big Octorok,Big_Octorok.html
4781,Goron Armor Breastplate,Goron_Armor_Breastplate.html
4782,The Lady's Pets,The_Lady's_Pets.html
4783,Great Tree,Great_Tree.html
4784,Phonograph (The Minish Cap),Phonograph_(The_Minish_Cap).html
4785,Sagessa,Sagessa.html
4786,Mysterious Pond,Mysterious_Pond.html
4787,Zephos,Zephos.html
4788,Meat Stew,Meat_Stew.html
4789,Sturgeon,Sturgeon.html
4790,Steel Mask,Steel_Mask.html
4791,Wild Tokay Museum,Wild_Tokay_Museum.html
4792,Medium Seed Satchel,Medium_Seed_Satchel.html
4793,Goronbi River,Goronbi_River.html
4794,The Legend of Zelda: The Wind Waker,The_Legend_of_Zelda__The_Wind_Waker.html
4795,Soothing Pool,Soothing_Pool.html
4796,Fishing Resort,Fishing_Resort.html
4797,Spiritual Stones,Spiritual_Stones.html
4798,Ice-Breath Lizalfos,Ice-Breath_Lizalfos.html
4799,Treasure Orb,Treasure_Orb.html
4800,Traveler's Spear,Traveler's_Spear.html
4801,Glazed Seafood,Glazed_Seafood.html
4802,Lucky Loungewear,Lucky_Loungewear.html
4803,Fierce Deity Boots,Fierce_Deity_Boots.html
4804,Subrosian Smithy,Subrosian_Smithy.html
4805,Ruby,Ruby.html
4806,Amira,Amira.html
