,source,source_str,relation,name,dst_str,dst
5197,4892,Margoma.html,boss_in,The Legend of Zelda: Tri Force,,
5198,4892,Margoma.html,boss_from,Link,,
5199,4893,Margomill.html,boss_of,House of Gales,House_of_Gales.html,3715.0
5200,4893,Margomill.html,dungeon_in,Hyrule,Hyrule.html,3766.0
5201,4893,Margomill.html,dungeon_in,The Legend of Zelda,,
5202,4895,Marin.html,charact_from,The Legend of Zelda,,
5203,4895,Marin.html,live_with,father,,
5204,4896,Marine_Research_Lab.html,locat_from,The Legend of Zelda,,
5205,4896,Marine_Research_Lab.html,locat_off,Great Bay Coast,Great_Bay_Coast.html,3296.0
5206,4898,Maritta_Exchange_Ruins.html,locat_in,The Legend of Zelda:,,
5207,4898,Maritta_Exchange_Ruins.html,locat_in,region,,
5208,4898,Maritta_Exchange_Ruins.html,region_of,Hyrule,Hyrule.html,3766.0
5209,4907,Marot.html,charact_in,The Legend of Zelda:,,
5210,4907,Marot.html,region_of,Lanayru,Lanayru_(Breath_of_the_Wild).html,4368.0
5211,4908,Marot_Mart.html,shop_from,The Legend of Zelda:,,
5212,4908,Marot_Mart.html,locat_at,Zora's Domain,Zora%27s_Domain.html,8662.0
5213,4908,Marot_Mart.html,region_of,Hyrule,Hyrule.html,3766.0
5214,4909,Married_to_the_Moblin.html,obtain_by,Link,Link.html,4550.0
5215,4910,Marshall.html,charact_from,The Legend of Zelda,,
5216,4911,Marta.html,charact_in,The Legend of Zelda:,,
5217,4912,Martha's_Bay.html,locat_from,The Legend of Zelda,,
5218,4912,Martha's_Bay.html,region_of,Koholint Island,Koholint_Island.html,4244.0
5219,4912,Martha's_Bay.html,inhabit_by,mermaid,,
5220,4913,Martha's_Landing.html,locat_in,The Legend of Zelda:,,
5221,4913,Martha's_Landing.html,locat_in,Faron,Faron_(Breath_of_the_Wild).html,2506.0
5222,4914,Martha.html,charact_from,The Legend of Zelda,,
5223,4914,Martha.html,inhabit_in,waters,,
5224,4915,Mask-Mimic.html,enemi_from,The Legend of Zelda,,
5225,4915,Mask-Mimic.html,enemi_from,series,,
5226,4918,Mask_Shop.html,locat_in,the Nuun Highlands,,
5227,4918,Mask_Shop.html,quest_for,Noble Sword,Noble_Sword.html,5467.0
5228,4919,Mask_of_Scents.html,store_in,bottles,Bottle.html,697.0
5229,4919,Mask_of_Scents.html,store_for,use,,
5230,4920,Mask_of_Truth.html,mask_of,Truth,,
5231,4920,Mask_of_Truth.html,mask_in,Legend,,
5232,4921,Masked_Elder.html,charact_from,The Legend of Zelda,,
5233,4924,Masked_Ship.html,shop_in,Legend,,
5234,4926,Massive_Sword.html,item_from,The Legend of Zelda,,
5235,4926,Massive_Sword.html,boss_of,the Ancient Cistern,,
5236,4931,Master_Diver.html,charact_The Legend of Zelda: Oracle of Seasons,master,,
5237,4931,Master_Diver.html,live_in,cave,,
5238,4934,Master_Ore.html,item_from,The Legend of Zelda,,
5239,4935,Master_Pen.html,item_from,Rosy Rupeeland,,
5240,4935,Master_Pen.html,given_to,Tingle,Tingle.html,7934.0
5241,4935,Master_Pen.html,given_by,the Map-Seller,,
5242,4936,Master_Quest.html,publish_by,Nintendo,Nintendo.html,5450.0
5243,4936,Master_Quest.html,publish_for,Nintendo,Nintendo.html,5450.0
5244,4937,Master_Rupee.html,item_from,Rosy Rupeeland,,
5245,4937,Master_Rupee.html,obtain_in,the Rupee Shrine,,
5246,4937,Master_Rupee.html,item_in,hand,,
5247,4938,Master_Stalfos.html,boss_from,The Legend of Zelda,,
5248,4938,Master_Stalfos.html,boss_of,Catfish's Maw on Koholint Island,,
5249,4938,Master_Stalfos.html,defeat_in,order,,
5250,4941,Master_Sword_Lv2.html,sword_in,Legend,,
5251,4942,Master_Sword_Lv3.html,sword_in,Legend,,
5252,4943,Master_of_the_Wind.html,quest_in,The Legend of Zelda:,,
5253,4943,Master_of_the_Wind.html,obtain_from,minstrel,,
5254,4943,Master_of_the_Wind.html,obtain_in,cove,,
5255,4944,Material.html,item_in,the Legend of Zelda,,
5256,4946,Materials.html,object_in,Legend,,
5257,4946,Materials.html,item_as,bombs,,
5258,4947,Mau.html,enemi_from,Zelda II,,
5259,4948,Maw_of_Death_Mountain.html,locat_in,The Legend of Zelda:,,
5260,4948,Maw_of_Death_Mountain.html,locat_in,region,,
5261,4948,Maw_of_Death_Mountain.html,region_of,Hyrule,Hyrule.html,3766.0
5262,4949,Max.html,charact_from,The Legend of Zelda:,,
5263,4950,Mayor's_Residence.html,locat_from,The Legend of Zelda,,
5264,4953,Mayor_Dotour.html,charact_from,The Legend of Zelda,,
5265,4954,Mayor_Hagen's_Lakeside_Cabin.html,locat_from,The Legend of Zelda,,
5266,4955,Mayor_Hagen.html,charact_from,The Legend of Zelda,,
5267,4956,Mayor_Kravindish.html,charact_from,Zelda,,
5268,4959,Maypin.html,charact_in,The Legend of Zelda:,,
5269,4960,Mayro.html,charact_from,The Legend of Zelda:,,
5270,4961,Mazaal.html,boss_of,Fortress,,
5271,4961,Mazaal.html,dungeon_in,The Legend of Zelda,,
5272,4964,Maze_Island_(Phantom_Hourglass).html,locat_from,The Legend of Zelda:,,
5273,4964,Maze_Island_(Phantom_Hourglass).html,item_as,Grappling Hook,Grappling_Hook.html,3279.0
5274,4965,Maze_Island_(The_Adventure_of_Link).html,region_from,Zelda II,,
5275,4966,Maze_Island_Palace.html,dungeon_in,Zelda II,,
5276,4967,Maze_Palace.html,dungeon_in,Zelda II,,
5277,4968,Mazli.html,charact_in,The Legend of Zelda:,,
5278,4968,Mazli.html,region_of,Hyrule,Hyrule.html,3766.0
5279,4969,Mazo.html,charact_from,The Legend of Zelda:,,
5280,4969,Mazo.html,live_in,the Anouki Estates,,
5281,4969,Mazo.html,live_on,the Isle of Frost,,
5282,4969,Mazo.html,live_with,rest,,
5283,4971,Meadela's_Mantle.html,locat_in,The Legend of Zelda:,,
5284,4971,Meadela's_Mantle.html,locat_in,region,,
5285,4971,Meadela's_Mantle.html,region_of,Hyrule,Hyrule.html,3766.0
5286,4973,Meat.html,item_for,Companion Fairies,Companion_Fairies.html,1686.0
5287,4974,Meat_&_Mushroom_Skewer.html,item_from,The Legend of Zelda:,,
5288,4976,Meat_Pie.html,item_from,The Legend of Zelda:,,
5289,4977,Meat_Skewer.html,item_from,The Legend of Zelda:,,
5290,4979,Meat_and_Mushroom_Skewer.html,item_from,The Legend of Zelda:,,
5291,4981,Meat_and_Seafood_Fry.html,item_from,The Legend of Zelda:,,
5292,4983,Meda_Mountain.html,locat_from,The Legend of Zelda:,,
5293,4983,Meda_Mountain.html,locat_in,region,,
5294,4983,Meda_Mountain.html,region_of,Hyrule,Hyrule.html,3766.0
5295,4985,Medal_of_Courage.html,item_in,The Legend of Zelda,,
5296,4985,Medal_of_Courage.html,obtain_from,the Great Fairy,,
5297,4985,Medal_of_Courage.html,obtain_after,stage,,
5298,4987,Medal_of_Honor__Hinox.html,item_from,The Legend of Zelda:,,
5299,4987,Medal_of_Honor__Hinox.html,obtain_from,Kilton,Kilton.html,4165.0
5300,4987,Medal_of_Honor__Hinox.html,obtain_as,reward,,
5301,4987,Medal_of_Honor__Hinox.html,locat_throughout,Hyrule Each of the,,
5302,4987,Medal_of_Honor__Hinox.html,locat_in,Hyrule,Hyrule.html,3766.0
5303,4987,Medal_of_Honor__Hinox.html,boss_in,Hyrule,Hyrule.html,3766.0
5304,4988,Medal_of_Honor__Molduga.html,item_from,The Legend of Zelda:,,
5305,4988,Medal_of_Honor__Molduga.html,obtain_from,Kilton,Kilton.html,4165.0
5306,4988,Medal_of_Honor__Molduga.html,obtain_as,reward,,
5307,4988,Medal_of_Honor__Molduga.html,boss_in,the Gerudo Desert region,,
5308,4988,Medal_of_Honor__Molduga.html,locat_in,location,,
5309,4988,Medal_of_Honor__Molduga.html,locat_of,desert,,
5310,4988,Medal_of_Honor__Molduga.html,boss_in,Hyrule,,
5311,4989,Medal_of_Honor__Talus.html,item_from,The Legend of Zelda:,,
5312,4989,Medal_of_Honor__Talus.html,obtain_from,Kilton,Kilton.html,4165.0
5313,4989,Medal_of_Honor__Talus.html,obtain_as,reward,,
5314,4989,Medal_of_Honor__Talus.html,locat_throughout,Hyrule Each,,
5315,4989,Medal_of_Honor__Talus.html,locat_in,Hyrule,Hyrule.html,3766.0
5316,4989,Medal_of_Honor__Talus.html,boss_in,Hyrule,Hyrule.html,3766.0
5317,4991,Medals.html,given_to,players,,
5318,4991,Medals.html,given_in,section,,
5319,4992,Medelock.html,boss_of,the Sword & Shield Maze,,
5320,4992,Medelock.html,boss_besides,General Onox and Dark,,
5321,4997,Medical_Clinic.html,locat_from,The Legend of Zelda:,,
5322,4998,Medicinal_Molduga.html,quest_from,The Legend of Zelda:,,
5323,4998,Medicinal_Molduga.html,given_to,Link,Link.html,4550.0
5324,5000,Medicine_Shop.html,shop_from,The Legend of Zelda,,
5325,5000,Medicine_Shop.html,locat_in,Hyrule Castle Town,Hyrule_Castle_Town.html,3776.0
5326,5000,Medicine_Shop.html,locat_in,Kakariko Village,Kakariko_Village.html,4055.0
5327,5001,Medigoron's_Blade_Store.html,shop_from,The Legend of Zelda,,
5328,5001,Medigoron's_Blade_Store.html,locat_in,Goron City,Goron_City.html,3200.0
5329,5002,Medigoron.html,charact_in,the Legend of Zelda,,
5330,5003,Medilia.html,charact_from,the Legend of Zelda,,
5331,5003,Medilia.html,charact_by,Valiant,,
5332,5004,Medingo_Pool.html,locat_in,The Legend of Zelda:,,
5333,5004,Medingo_Pool.html,locat_in,region,,
5334,5004,Medingo_Pool.html,region_of,Hyrule,Hyrule.html,3766.0
5335,5005,Medium_Bomb_Bag.html,item_from,The Legend of Zelda,,
5336,5006,Medium_Quiver.html,item_from,The Legend of Zelda,,
5337,5007,Medium_Seed_Satchel.html,item_from,The Legend of Zelda,,
5338,5008,Medium_Wallet.html,item_in,The Legend of Zelda,,
5339,5008,Medium_Wallet.html,obtain_from,Batreaux,Batreaux.html,394.0
5340,5009,Medli%2FHyrule_Warriors.html,charact_from,Hyrule Warriors,../Hyrule_Warriors.html,3801.0
5341,5010,Medli.html,charact_from,The Legend of Zelda,,
5342,5010,Medli.html,given_with,help,,
5343,5011,Medoh's_Emblem.html,item_from,The Legend of Zelda,,
5344,5012,Medusa_Head.html,boss_of,the Sword & Shield Maze,,
5345,5012,Medusa_Head.html,boss_besides,General Onox and Dark,,
5346,5013,Meeshy.html,charact_from,The Legend of Zelda:,,
5347,5013,Meeshy.html,region_of,Hyrule,Hyrule.html,3766.0
5348,5014,Meg.html,charact_in,the Legend of Zelda,,
5349,5016,Megaphone.html,quest_for,Noble Sword,Noble_Sword.html,5467.0
5350,5017,Megaton_Hammer.html,item_from,The Legend of Zelda,,
5351,5018,Megaton_Hammer_+.html,item_from,The Legend of Zelda,,
5352,5019,Meghyn.html,charact_in,The Legend of Zelda:,,
5353,5020,Megmat.html,enemi_from,Zelda II,,
5354,5020,Megmat.html,live_in,regions,,
5355,5020,Megmat.html,region_of,West Hyrule,,
5356,5021,Mei.html,charact_from,The Legend of Zelda:,,
5357,5021,Mei.html,region_of,Hyrule,Hyrule.html,3766.0
5358,5021,Mei.html,wife_of,Fronk Link,,
5359,5021,Mei.html,locat_in,Lake Hylia,Lake_Hylia.html,4336.0
5360,5022,Mekar_Island.html,locat_from,The Legend of Zelda:,,
5361,5022,Mekar_Island.html,region_of,Mount Drena,Mount_Drena.html,5283.0
5362,5023,Mekar_River.html,locat_from,The Legend of Zelda:,,
5363,5023,Mekar_River.html,region_of,Hyrule The Mekar Island,,
5364,5024,Melari's_Mines.html,locat_from,The Legend of Zelda,,
5365,5025,Melari.html,charact_from,The Legend of Zelda,,
5366,5025,Melari.html,live_in,mines,Melari%27s_Mines.html,5024.0
5367,5025,Melari.html,live_with,apprentices,,
5368,5026,Mellie's_Plum_Garden.html,locat_from,The Legend of Zelda:,,
5369,5026,Mellie's_Plum_Garden.html,locat_at,Kakariko Village,Kakariko_Village.html,4055.0
5370,5026,Mellie's_Plum_Garden.html,region_of,Hyrule,Hyrule.html,3766.0
5371,5027,Mellie.html,charact_from,The Legend of Zelda:,,
5372,5027,Mellie.html,region_of,West Necluda,West_Necluda.html,8414.0
5373,5027,Mellie.html,wife_of,Olkin,Olkin.html,5570.0
5374,5029,Member's_Card.html,store_in,basement,,
5375,5030,Membership_Card.html,item_in,Legend,,
5376,5030,Membership_Card.html,given_to,Link,Link.html,4550.0
5377,5031,Menoat_River.html,locat_in,The Legend of Zelda:,,
5378,5031,Menoat_River.html,locat_in,region,,
5379,5034,Mercay_Island_(Breath_of_the_Wild).html,locat_in,The Legend of Zelda:,,
5380,5034,Mercay_Island_(Breath_of_the_Wild).html,locat_in,region,,
5381,5035,Mercay_Island_(Phantom_Hourglass).html,locat_from,The Legend of Zelda: Phantom,,
5382,5035,Mercay_Island_(Phantom_Hourglass).html,locat_in,the Southwestern Sea,,
5383,5035,Mercay_Island_(Phantom_Hourglass).html,island_in,game,,
5384,5037,Merchant's_Oath.html,item_with,merchants,,
5385,5038,Merchant.html,charact_from,The Legend of Zelda,The_Legend_of_Zelda.html,7673.0
5386,5038,Merchant.html,item_in,exchange,,
5387,5038,Merchant.html,locat_around,Hyrule,Hyrule.html,3766.0
5388,5038,Merchant.html,locat_from,caves,,
5389,5038,Merchant.html,object_as,Statues,,
5390,5039,Merchant_Coat.html,obtain_on,the Master Wind Waker Adventure Map,,
5391,5040,Merchant_Fan.html,item_from,Rosy Rupeeland,,
5392,5040,Merchant_Fan.html,given_to,Tingle,Tingle.html,7934.0
5393,5040,Merchant_Fan.html,given_by,Akindo,,
5394,5041,Merco.html,charact_from,The Legend of Zelda,,
5395,5041,Merco.html,live_at,Eldin Volcano,Eldin_Volcano.html,2332.0
5396,5044,Merina.html,charact_in,The Legend of Zelda:,,
5397,5045,Mermaid's_Cave.html,dungeon_from,Oracle of Ages,,
5398,5046,Mermaid's_Scale.html,item_from,The Legend of Zelda,,
5399,5046,Mermaid's_Scale.html,quest_for,Lens,Link.html,4550.0
5400,5046,Mermaid's_Scale.html,obtain_from,Martha,Martha.html,4914.0
5401,5046,Mermaid's_Scale.html,obtain_in,cave,,
5402,5050,Mesa.html,charact_from,The Legend of Zelda,,
5403,5051,Message_in_a_Bottle.html,item_from,The Legend of Zelda,,
5404,5054,Metal_Shield_Moblin.html,enemi_from,The Legend of Zelda,,
5405,5055,Meteo_Wizzrobe.html,enemi_in,The Legend of Zelda:,,
5406,5056,Meteor_Rod.html,item_from,The Legend of Zelda:,,
5407,5057,Meter_Giant.html,enemi_from,The Legend of Zelda:,,
5408,5057,Meter_Giant.html,releas_of,game,,
5409,5058,Mezer.html,charact_in,The Legend of Zelda:,,
5410,5059,Mezza_Lo.html,charact_from,The Legend of Zelda:,,
5411,5060,Mezza_Lo_Shrine.html,shrine_from,The Legend of Zelda:,,
5412,5060,Mezza_Lo_Shrine.html,locat_in,northeast,,
5413,5061,Mia.html,charact_from,The Legend of Zelda,,
5414,5062,Midla_Woods.html,locat_in,The Legend of Zelda:,,
5415,5062,Midla_Woods.html,locat_in,region,,
5416,5062,Midla_Woods.html,region_of,Hyrule,Hyrule.html,3766.0
5417,5063,Midna%2FHyrule_Warriors.html,charact_from,Hyrule Warriors,../Hyrule_Warriors.html,3801.0
5418,5067,Midna's_Helmet.html,item_from,The Legend of Zelda:,,
5419,5067,Midna's_Helmet.html,worn_by,Midna,Midna.html,5068.0
5420,5069,Mido.html,charact_from,The Legend of Zelda,,
5421,5069,Mido.html,boss_of,Kokiri,Kokiri.html,4248.0
5422,5070,Mido_Swamp.html,locat_in,The Legend of Zelda:,,
5423,5071,Mido_Town.html,locat_from,Zelda II,,
5424,5071,Mido_Town.html,locat_in,desert,,
5425,5072,Midoro_Palace.html,dungeon_in,Zelda II,,
5426,5073,Midoro_Swamp.html,locat_from,Zelda II,,
5427,5073,Midoro_Swamp.html,locat_in,region,,
5428,5073,Midoro_Swamp.html,region_of,Hyrule,Hyrule.html,3766.0
5429,5073,Midoro_Swamp.html,dungeon_in,game,,
5430,5074,Miff.html,charact_from,the Legend of Zelda,,
5431,5074,Miff.html,charact_by,Valiant,,
5432,5075,Mighty_Bananas.html,item_from,The Legend of Zelda,,
5433,5075,Mighty_Bananas.html,obtain_from,trees,,
5434,5075,Mighty_Bananas.html,obtain_in,forests,,
5435,5076,Mighty_Carp.html,item_from,The Legend of Zelda:,,
5436,5077,Mighty_Darknut.html,enemi_from,The Legend of Zelda,,
5437,5078,Mighty_Elixir.html,item_from,The Legend of Zelda:,,
5438,5079,Mighty_Lynel_Bow.html,item_from,The Legend of Zelda:,,
5439,5080,Mighty_Lynel_Crusher.html,item_from,The Legend of Zelda:,,
5440,5081,Mighty_Lynel_Shield.html,item_from,The Legend of Zelda:,,
5441,5083,Mighty_Lynel_Sword.html,item_from,The Legend of Zelda:,,
5442,5084,Mighty_Porgy.html,item_from,The Legend of Zelda:,,
5443,5085,Mighty_Thistle.html,item_from,The Legend of Zelda:,,
5444,5086,Mighty_Zora_Warrior.html,enemi_from,The Legend of Zelda,,
5445,5087,Miiverse.html,releas_on,platforms,,
5446,5088,Mija.html,charact_in,The Legend of Zelda:,,
5447,5089,Mijah_Rokee.html,charact_from,The Legend of Zelda:,,
5448,5090,Mijah_Rokee_Shrine.html,shrine_from,The Legend of Zelda:,,
5449,5090,Mijah_Rokee_Shrine.html,locat_on,south,,
5450,5090,Mijah_Rokee_Shrine.html,quest_Under,Moon,,
5451,5091,Mikau.html,charact_from,The Legend of Zelda,,
5452,5092,Mikau_Lake.html,locat_in,The Legend of Zelda:,,
5453,5092,Mikau_Lake.html,locat_in,region,,
5454,5092,Mikau_Lake.html,region_of,Lanayru,Lanayru_(Breath_of_the_Wild).html,4368.0
5455,5093,Mila's_Father.html,charact_from,The Legend of Zelda,,
5456,5094,Mila.html,charact_from,The Legend of Zelda,,
5457,5095,Military_Training_Camp.html,locat_in,The Legend of Zelda:,,
5458,5095,Military_Training_Camp.html,locat_in,region,,
5459,5095,Military_Training_Camp.html,region_of,West Necluda,West_Necluda.html,8414.0
5460,5096,Militron.html,boss_in,Link,,
5461,5097,Milk.html,item_from,The Legend of Zelda,,
5462,5097,Milk.html,store_in,Bottle,Bottle.html,697.0
5463,5098,Milk_Bar.html,locat_in,the Legend of Zelda,,
5464,5098,Milk_Bar.html,obtain_at,the Milk Bar,,
5465,5100,Milk_Bar_Owner_(Hyrule).html,charact_from,The Legend of Zelda,,
5466,5101,Milk_Bar_Owner_(Lorule).html,charact_from,The Legend of Zelda,,
5467,5102,Milk_Road.html,locat_from,The Legend of Zelda,,
5468,5102,Milk_Road.html,region_of,Termina,Termina.html,7604.0
5469,5103,Millennio_Sandbar.html,locat_from,The Legend of Zelda:,,
5470,5103,Millennio_Sandbar.html,locat_in,region,,
5471,5103,Millennio_Sandbar.html,region_of,Hyrule,Hyrule.html,3766.0
5472,5104,Millionaire_Doll.html,item_from,Rosy Rupeeland,,
5473,5104,Millionaire_Doll.html,given_to,Tingle,Tingle.html,7934.0
5474,5104,Millionaire_Doll.html,given_by,Father,,
5475,5105,Mils.html,charact_in,The Legend of Zelda:,,
5476,5107,Mimo.html,charact_from,The Legend of Zelda:,,
5477,5108,Mimos.html,charact_from,The Legend of Zelda:,,
5478,5108,Mimos.html,region_of,Hyrule,Hyrule.html,3766.0
5479,5109,Mina.html,charact_from,The Legend of Zelda:,,
5480,5111,Mine_(Majora's_Mask).html,object_of,interest,,
5481,5112,Mine_Cart.html,object_in,Legend,,
5482,5113,Minenco.html,charact_from,The Legend of Zelda,,
5483,5114,Mini-Moldorm.html,enemi_in,the Legend of Zelda,,
5484,5115,Mini-boss.html,boss_per,dungeon,Dungeon.html,2220.0
5485,5115,Mini-boss.html,boss_as,Darknuts Stalfos,,
5486,5117,Mini-game_Operator.html,charact_in,Legend,,
5487,5118,Mini_Death_Bug_Chrysalis.html,item_from,Tingle,Tingle.html,7934.0
5488,5119,Mini_Freezard.html,enemi_from,The Legend of Zelda:,,
5489,5119,Mini_Freezard.html,enemi_in,Cave of Ordeals Mini Freezards,,
5490,5120,Miniblin.html,enemi_in,Legend,,
5491,5122,Minish.html,race_from,The Legend of Zelda,,
5492,5124,Minish_Door.html,object_from,The Legend of Zelda,,
5493,5125,Minish_Elder.html,given_to,leader,,
5494,5126,Minish_Village.html,locat_from,The Legend of Zelda,,
5495,5127,Minish_Woods.html,locat_from,The Legend of Zelda,,
5496,5127,Minish_Woods.html,locat_in,Hyrule,Hyrule.html,3766.0
5497,5127,Minish_Woods.html,locat_within,the Minish Woods,,
5498,5128,Minish_World.html,locat_from,The Legend of Zelda,,
5499,5129,Minister_Potho.html,charact_from,The Legend of Zelda,,
5500,5130,Minshi_Woods.html,locat_in,The Legend of Zelda:,,
5501,5130,Minshi_Woods.html,locat_in,region,,
5502,5130,Minshi_Woods.html,region_of,Hyrule,Hyrule.html,3766.0
5503,5132,Mipha's_Diary.html,item_from,The Legend of Zelda:,,
5504,5133,Mipha's_Grace.html,obtain_from,Mipha,Mipha.html,5134.0
5505,5133,Mipha's_Grace.html,defeat_in,Ruta,,
5506,5134,Mipha.html,charact_in,The Legend of Zelda:,,
5507,5134,Mipha.html,worn_by,Link,Link.html,4550.0
5508,5135,Mirro_Shaz.html,charact_from,The Legend of Zelda:,,
5509,5136,Mirro_Shaz_Shrine.html,shrine_from,The Legend of Zelda:,,
5510,5136,Mirro_Shaz_Shrine.html,locat_near,Stable,,
5511,5139,Mirror_(The_Adventure_of_Link).html,item_from,Zelda II,,
5512,5140,Mirror_Chamber.html,locat_of,the Mirror of Twilight,,
5513,5142,Mirror_of_Shadows.html,weapon_in,Hyrule Warriors,Hyrule_Warriors.html,3801.0
5514,5145,Mirror_of_Twilight.html,item_from,The Legend of Zelda:,,
5515,5146,Mirror_of_Twilight_+.html,item_from,The Legend of Zelda:,,
5516,5148,Misa.html,charact_from,The Legend of Zelda:,,
5517,5148,Misa.html,region_of,Hyrule,Hyrule.html,3766.0
5518,5149,Misae_Suma.html,charact_from,The Legend of Zelda:,,
5519,5152,Misery_Mire_(A_Link_Between_Worlds).html,locat_from,The Legend of Zelda,,
5520,5152,Misery_Mire_(A_Link_Between_Worlds).html,dungeon_of,region,,
5521,5153,Misery_Mire_(A_Link_to_the_Past).html,dungeon_in,the Dark World,,
5522,5153,Misery_Mire_(A_Link_to_the_Past).html,locat_in,Swamp,,
5523,5154,Misko's_EX_Journal.html,item_from,The Legend of Zelda:,,
5524,5155,Misko's_EX_Journal_2.html,item_from,The Legend of Zelda:,,
5525,5156,"Misko,_the_Great_Bandit.html",quest_from,The Legend of Zelda:,,
5526,5156,"Misko,_the_Great_Bandit.html",given_to,Link,Link.html,4550.0
5527,5157,Misko.html,quest_by,hunters,,
5528,5157,Misko.html,quest_at,Stable,,
5529,5157,Misko.html,live_in,land,Link.html,4550.0
5530,5157,Misko.html,region_of,Hyrule,Hyrule.html,3766.0
5531,5158,Missing_in_Action.html,given_to,Link,Link.html,4550.0
5532,5160,Missy_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,charact_from,girl,,
5533,5161,Missy_(The_Wind_Waker).html,charact_from,The Legend of Zelda,,
5534,5162,Mittens'_Owner.html,obtain_Fish from,Ingo,Ingo.html,3881.0
5535,5165,Mo'a_Keet.html,charact_from,The Legend of Zelda:,,
